,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737529235000,0.0
1737529240000,0.0
1737529245000,0.0
1737529250000,167.35
1737529255000,260.1833333333
1737529260000,481.45
1737529265000,3280.7166666666
1737529270000,15385.783333329999
1737529275000,16906.25
1737529280000,17313.85
1737529285000,24045.16666666
1737529290000,27772.36666666
1737529295000,31233.15
1737529300000,38850.28333333
1737529305000,38850.28333333
1737529310000,50394.266666660005
1737529315000,52309.66666666001
1737529320000,52088.4
1737529325000,56561.6
1737529330000,46115.08333333
1737529335000,44594.61666666
1737529340000,50959.1
1737529345000,44227.78333333
1737529350000,43715.9
1737529355000,43383.9
1737529360000,36055.86666666
1737529365000,36637.16666666
1737529370000,26556.95
1737529375000,33056.85
1737529380000,40404.13333333
1737529385000,39163.06666666
1737529390000,43716.466666659995
1737529395000,48994.516666660005
1737529400000,47882.45
1737529405000,53694.3
1737529410000,50478.983333330005
1737529415000,47894.41666666001
1737529420000,47605.31666666
1737529425000,47024.016666660005
1737529430000,52101.0
1737529435000,49776.366666660004
1737529440000,47996.3
1737529445000,48777.6
1737529450000,51211.366666660004
1737529455000,53552.63333333
1737529460000,53775.233333330005
1737529465000,51566.616666660004
1737529470000,53829.16666666001
1737529475000,54230.85
1737529480000,
