,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737529235000,1000.0
1737529240000,1000.0
1737529245000,0.0
1737529250000,0.0
1737529255000,0.0
1737529260000,0.0
1737529265000,0.0
1737529270000,91.0
1737529275000,220.0
1737529280000,317.0
1737529285000,393.0
1737529290000,454.0
1737529295000,504.0
1737529300000,545.0
1737529305000,686.0
1737529310000,768.0
1737529315000,848.0
1737529320000,929.0
1737529325000,993.0
1737529330000,1000.0
1737529335000,1000.0
1737529340000,1000.0
1737529345000,1000.0
1737529350000,1000.0
1737529355000,1000.0
1737529360000,1000.0
1737529365000,1000.0
1737529370000,1000.0
1737529375000,1000.0
1737529380000,1000.0
1737529385000,1000.0
1737529390000,1000.0
1737529395000,1000.0
1737529400000,1000.0
1737529405000,1000.0
1737529410000,1000.0
1737529415000,1000.0
1737529420000,1000.0
1737529425000,1000.0
1737529430000,1000.0
1737529435000,1000.0
1737529440000,1000.0
1737529445000,1000.0
1737529450000,1000.0
1737529455000,1000.0
1737529460000,1000.0
1737529465000,1000.0
1737529470000,1000.0
1737529475000,1000.0
1737529480000,
