,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737486700000,0.0
1737486705000,0.0
1737486710000,0.0
1737486715000,0.0
1737486720000,438.7
1737486725000,543.3166666666
1737486730000,1884.05
1737486735000,5306.01666667
1737486740000,8580.11666666
1737486745000,13413.266666659998
1737486750000,17235.0
1737486755000,21605.7
1737486760000,27480.4
1737486765000,30181.23333333
1737486770000,33507.93333333
1737486775000,39119.38333333
1737486780000,38785.86666666
1737486785000,40551.16666666
1737486790000,43659.88333333
1737486795000,40237.91666666
1737486800000,36963.81666666
1737486805000,35529.83333333
1737486810000,34270.233333330005
1737486815000,29899.53333333
1737486820000,24024.833333330003
1737486825000,22426.766666659998
1737486830000,19509.46666666
1737486835000,18362.566666659997
1737486840000,21325.016666659998
1737486845000,23213.35
1737486850000,24205.7
1737486855000,27103.683333330002
1737486860000,31391.4
1737486865000,32547.833333330003
1737486870000,33037.33333333
1737486875000,35931.41666666
1737486880000,36836.983333330005
1737486885000,35734.216666659995
1737486890000,35324.81666666
1737486895000,31946.28333333
1737486900000,34514.26666666
1737486905000,34152.0
1737486910000,33194.3
1737486915000,35563.3
1737486920000,36849.45
1737486925000,33489.466666659995
1737486930000,35626.78333333
1737486935000,36603.216666659995
1737486940000,37807.63333333
1737486945000,
