,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737486700000,1000.0
1737486705000,1000.0
1737486710000,0.0
1737486715000,0.0
1737486720000,31.0
1737486725000,22.0
1737486730000,91.0
1737486735000,211.0
1737486740000,313.0
1737486745000,397.0
1737486750000,464.0
1737486755000,518.0
1737486760000,562.0
1737486765000,598.0
1737486770000,685.0
1737486775000,769.0
1737486780000,840.0
1737486785000,924.0
1737486790000,977.0
1737486795000,993.0
1737486800000,999.0
1737486805000,1000.0
1737486810000,1000.0
1737486815000,1000.0
1737486820000,1000.0
1737486825000,1000.0
1737486830000,1000.0
1737486835000,1000.0
1737486840000,1000.0
1737486845000,1000.0
1737486850000,1000.0
1737486855000,1000.0
1737486860000,1000.0
1737486865000,1000.0
1737486870000,1000.0
1737486875000,1000.0
1737486880000,1000.0
1737486885000,1000.0
1737486890000,1000.0
1737486895000,1000.0
1737486900000,1000.0
1737486905000,1000.0
1737486910000,1000.0
1737486915000,1000.0
1737486920000,1000.0
1737486925000,1000.0
1737486930000,1000.0
1737486935000,1000.0
1737486940000,1000.0
1737486945000,
