,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs
,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timestamp,,,,,,,,,,,,,,,
1737484055000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737484060000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7298000.0,9858000.0,7298000.0,-9.223372036854775e+18,-9.223372036854775e+18
1737484065000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1037.0,4359.0,154.0,-9.223372036854775e+18,-9.223372036854775e+18
1737484070000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,768.0,256000.0,850.0,-9.223372036854775e+18,-9.223372036854775e+18
1737484075000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,862.0,256000.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737484080000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,862.0,256000.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737484085000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,862.0,2276.0,1.0,-9.223372036854775e+18,-9.223372036854775e+18
1737484090000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,862.0,256000.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737484095000,9.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,90.0,256000.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737484100000,9.0,19.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,109530000.0,9.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737484105000,9.0,19.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,85.0,32.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737484110000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,53253000.0,88.0,2.0,-9.223372036854775e+18,-9.223372036854775e+18
1737484115000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,4779000.0,88.0,2.0,-9.223372036854775e+18,-9.223372036854775e+18
1737484120000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,88.0,2.0,-9.223372036854775e+18,-9.223372036854775e+18
1737484125000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,88.0,2.0,-9.223372036854775e+18,-9.223372036854775e+18
1737484130000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,88.0,2.0,-9.223372036854775e+18,-9.223372036854775e+18
1737484135000,9.0,20.0,0.0,0.0,0.0,11.0,0.0,0.0,9.0,10.0,7.0,186.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737484140000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,23958000.0,120.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737484145000,,,,,,,,,,,,,,,
1737484165000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4944.0,0.0,4516.0,-9.223372036854775e+18,-9.223372036854775e+18
1737484170000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,161748000.0,490.0,36.0,-9.223372036854775e+18,-9.223372036854775e+18
1737484175000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,13212000.0,490.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737484180000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,3042000.0,673.0,1.0,-9.223372036854775e+18,-9.223372036854775e+18
1737484185000,9.0,21.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,4.0,276.0,3.0,-9.223372036854775e+18,-9.223372036854775e+18
