Parallelism,Throughput,ThroughputStdErr,BusyTime,BusyTimeStdErr,BackpressureTime,BackpressureTimeStdErr
0,0.0,0.0,,,,
1,16609.826444441685,721.8727322676065,846.2533333333333,36.50060866869462,853.4933333333333,37.74907503600683
2,36567.97983538457,582.1922409019538,960.9074074074074,6.18622690958362,998.85,0.9002343444903665
3,25707.199999992263,707.1937107738582,653.8472222222222,4.8699828105023615,950.6597222222222,2.57802296167114
4,31648.869620242946,745.0348832924672,664.6392405063291,5.30291892295345,883.1139240506329,5.940829784604992
5,40269.17113400546,690.7583243276548,693.1125000000001,1.995982972165247,983.0979381443299,10.271509783410476
6,55602.172222203255,838.3886874799305,768.6152263374486,2.0584702782226025,962.0925925925926,2.1376234139844565
7,56400.23366011051,1795.2950246404807,746.703081232493,6.3093779607242695,948.6960784313726,2.5028656560026947
8,55157.41446279071,885.8830303434869,695.3316115702479,3.7700128817634346,820.9504132231405,3.47510787370998
