,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs
,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timestamp,,,,,,,,,,,,,,,
1737537795000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17972000.0,19866000.0,16260000.0,-9.223372036854775e+18,-9.223372036854775e+18
1737537800000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1144.0,1625000.0,1028.0,-9.223372036854775e+18,-9.223372036854775e+18
1737537805000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010.0,256000.0,263.0,-9.223372036854775e+18,-9.223372036854775e+18
1737537810000,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,670000.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737537815000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,506000.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737537820000,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,256000.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737537825000,9.0,20.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,7.0,218412000.0,256000.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737537830000,9.0,19.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,56214000.0,4.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737537835000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,31023000.0,11.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737537840000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,11646000.0,18.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737537845000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,3591000.0,26.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737537850000,9.0,19.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,0.0,48.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737537855000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,3699000.0,31.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737537860000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,31.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737537865000,9.0,20.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,7938000.0,79.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737537870000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,67.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737537875000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,67.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737537880000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,5409000.0,87.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737537885000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,87.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737537890000,9.0,20.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,0.0,77.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737537895000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,67.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737537900000,9.0,19.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,0.0,69.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737537905000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,80.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737537910000,9.0,20.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,0.0,67.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
