,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs
,Source:_Source2
,0
Timestamp,
1737103490000,-9.223372036854775e+18
1737103495000,-9.223372036854775e+18
1737103500000,-9.223372036854775e+18
1737103505000,-9.223372036854775e+18
1737103510000,-9.223372036854775e+18
1737103515000,-9.223372036854775e+18
1737103520000,-9.223372036854775e+18
1737103525000,-9.223372036854775e+18
1737103530000,-9.223372036854775e+18
1737103535000,-9.223372036854775e+18
1737103540000,-9.223372036854775e+18
1737103545000,-9.223372036854775e+18
1737103550000,-9.223372036854775e+18
1737103555000,-9.223372036854775e+18
1737103560000,-9.223372036854775e+18
1737103565000,-9.223372036854775e+18
1737103570000,-9.223372036854775e+18
1737103575000,-9.223372036854775e+18
1737103580000,-9.223372036854775e+18
1737103585000,-9.223372036854775e+18
1737103590000,-9.223372036854775e+18
1737103595000,-9.223372036854775e+18
1737103600000,-9.223372036854775e+18
1737103605000,-9.223372036854775e+18
1737103610000,-9.223372036854775e+18
1737103615000,-9.223372036854775e+18
1737103620000,-9.223372036854775e+18
1737103625000,-9.223372036854775e+18
1737103630000,-9.223372036854775e+18
1737103635000,-9.223372036854775e+18
1737103640000,-9.223372036854775e+18
1737103645000,-9.223372036854775e+18
1737103650000,-9.223372036854775e+18
1737103655000,-9.223372036854775e+18
1737103660000,-9.223372036854775e+18
1737103665000,-9.223372036854775e+18
1737103670000,-9.223372036854775e+18
1737103675000,-9.223372036854775e+18
1737103680000,-9.223372036854775e+18
1737103685000,-9.223372036854775e+18
1737103690000,-9.223372036854775e+18
1737103695000,-9.223372036854775e+18
1737103700000,-9.223372036854775e+18
1737103705000,-9.223372036854775e+18
1737103710000,-9.223372036854775e+18
1737103715000,-9.223372036854775e+18
1737103720000,-9.223372036854775e+18
1737103725000,-9.223372036854775e+18
1737103730000,
1737103755000,-9.223372036854775e+18
1737103760000,-9.223372036854775e+18
1737103765000,-9.223372036854775e+18
1737103770000,-9.223372036854775e+18
1737103775000,-9.223372036854775e+18
1737103780000,-9.223372036854775e+18
1737103785000,-9.223372036854775e+18
1737103790000,-9.223372036854775e+18
1737103795000,-9.223372036854775e+18
1737103800000,-9.223372036854775e+18
1737103805000,-9.223372036854775e+18
1737103810000,-9.223372036854775e+18
1737103815000,-9.223372036854775e+18
1737103820000,-9.223372036854775e+18
1737103825000,-9.223372036854775e+18
