,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs
,Source:_Source2
,0
Timestamp,
1736819760000,-9.223372036854775e+18
1736819765000,-9.223372036854775e+18
1736819770000,-9.223372036854775e+18
1736819775000,-9.223372036854775e+18
1736819780000,-9.223372036854775e+18
1736819785000,-9.223372036854775e+18
1736819790000,-9.223372036854775e+18
1736819795000,-9.223372036854775e+18
1736819800000,-9.223372036854775e+18
1736819805000,-9.223372036854775e+18
1736819810000,-9.223372036854775e+18
1736819815000,-9.223372036854775e+18
1736819820000,-9.223372036854775e+18
1736819825000,-9.223372036854775e+18
1736819830000,-9.223372036854775e+18
1736819835000,-9.223372036854775e+18
1736819840000,-9.223372036854775e+18
1736819845000,-9.223372036854775e+18
1736819850000,-9.223372036854775e+18
1736819855000,-9.223372036854775e+18
1736819860000,-9.223372036854775e+18
1736819865000,-9.223372036854775e+18
1736819870000,-9.223372036854775e+18
1736819875000,-9.223372036854775e+18
1736819880000,-9.223372036854775e+18
1736819885000,-9.223372036854775e+18
1736819890000,-9.223372036854775e+18
1736819895000,-9.223372036854775e+18
1736819900000,-9.223372036854775e+18
1736819905000,-9.223372036854775e+18
1736819910000,-9.223372036854775e+18
1736819915000,-9.223372036854775e+18
1736819920000,-9.223372036854775e+18
1736819925000,-9.223372036854775e+18
1736819930000,-9.223372036854775e+18
1736819935000,-9.223372036854775e+18
1736819940000,-9.223372036854775e+18
1736819945000,-9.223372036854775e+18
1736819950000,-9.223372036854775e+18
1736819955000,-9.223372036854775e+18
1736819960000,-9.223372036854775e+18
1736819965000,-9.223372036854775e+18
1736819970000,-9.223372036854775e+18
1736819975000,-9.223372036854775e+18
1736819980000,-9.223372036854775e+18
1736819985000,-9.223372036854775e+18
1736819990000,-9.223372036854775e+18
1736819995000,-9.223372036854775e+18
1736820000000,
1736820025000,-9.223372036854775e+18
1736820030000,-9.223372036854775e+18
1736820035000,-9.223372036854775e+18
1736820040000,-9.223372036854775e+18
1736820045000,-9.223372036854775e+18
1736820050000,-9.223372036854775e+18
1736820055000,-9.223372036854775e+18
1736820060000,-9.223372036854775e+18
1736820065000,-9.223372036854775e+18
1736820070000,-9.223372036854775e+18
1736820075000,-9.223372036854775e+18
1736820080000,-9.223372036854775e+18
1736820085000,-9.223372036854775e+18
1736820090000,-9.223372036854775e+18
1736820095000,-9.223372036854775e+18
