,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737520005000,1000.0
1737520010000,1000.0
1737520015000,0.0
1737520020000,0.0
1737520025000,0.0
1737520030000,0.0
1737520035000,0.0
1737520040000,155.0
1737520045000,276.0
1737520050000,366.0
1737520055000,437.0
1737520060000,493.0
1737520065000,539.0
1737520070000,578.0
1737520075000,722.0
1737520080000,803.0
1737520085000,880.0
1737520090000,963.0
1737520095000,1000.0
1737520100000,1000.0
1737520105000,1000.0
1737520110000,1000.0
1737520115000,1000.0
1737520120000,1000.0
1737520125000,1000.0
1737520130000,1000.0
1737520135000,1000.0
1737520140000,1000.0
1737520145000,1000.0
1737520150000,1000.0
1737520155000,1000.0
1737520160000,1000.0
1737520165000,1000.0
1737520170000,1000.0
1737520175000,1000.0
1737520180000,1000.0
1737520185000,1000.0
1737520190000,1000.0
1737520195000,1000.0
1737520200000,1000.0
1737520205000,1000.0
1737520210000,1000.0
1737520215000,1000.0
1737520220000,1000.0
1737520225000,1000.0
1737520230000,1000.0
1737520235000,1000.0
1737520240000,1000.0
1737520245000,1000.0
1737520250000,
