,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737542770000,0.0
1737542775000,0.0
1737542780000,0.0
1737542785000,117.4166666666
1737542790000,527.6
1737542795000,566.8
1737542800000,6967.38333333
1737542805000,12491.26666666
1737542810000,18885.75
1737542815000,22596.91666666
1737542820000,22596.91666666
1737542825000,30552.66666666
1737542830000,36687.06666666
1737542835000,36687.06666666
1737542840000,43225.1
1737542845000,47764.8
1737542850000,47354.61666666
1737542855000,51572.41666666
1737542860000,47542.8
1737542865000,42295.26666666
1737542870000,41321.18333333
1737542875000,37610.01666666
1737542880000,43952.46666666
1737542885000,35996.71666666
1737542890000,31663.66666666
1737542895000,31663.66666666
1737542900000,29770.1
1737542905000,31894.45
1737542910000,36939.2
1737542915000,38868.5
1737542920000,36497.53333333
1737542925000,41548.08333333
1737542930000,36127.68333333
1737542935000,41982.83333333
1737542940000,36106.86666666
1737542945000,39363.31666666
1737542950000,40227.91666666
1737542955000,40227.91666666
1737542960000,36492.58333333
1737542965000,37564.26666666
1737542970000,38619.45
1737542975000,38250.5
1737542980000,44422.58333333
1737542985000,39407.41666666
1737542990000,44782.9
1737542995000,38927.75
1737543000000,44566.0
1737543005000,41309.55
1737543010000,44165.91666666
1737543015000,
