,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs
,Source:_Source2
,0
Timestamp,
1737119740000,-9.223372036854775e+18
1737119745000,-9.223372036854775e+18
1737119750000,-9.223372036854775e+18
1737119755000,-9.223372036854775e+18
1737119760000,-9.223372036854775e+18
1737119765000,-9.223372036854775e+18
1737119770000,-9.223372036854775e+18
1737119775000,-9.223372036854775e+18
1737119780000,-9.223372036854775e+18
1737119785000,-9.223372036854775e+18
1737119790000,-9.223372036854775e+18
1737119795000,-9.223372036854775e+18
1737119800000,-9.223372036854775e+18
1737119805000,-9.223372036854775e+18
1737119810000,-9.223372036854775e+18
1737119815000,-9.223372036854775e+18
1737119820000,-9.223372036854775e+18
1737119825000,-9.223372036854775e+18
1737119830000,-9.223372036854775e+18
1737119835000,-9.223372036854775e+18
1737119840000,-9.223372036854775e+18
1737119845000,-9.223372036854775e+18
1737119850000,-9.223372036854775e+18
1737119855000,-9.223372036854775e+18
1737119860000,-9.223372036854775e+18
1737119865000,-9.223372036854775e+18
1737119870000,-9.223372036854775e+18
1737119875000,-9.223372036854775e+18
1737119880000,-9.223372036854775e+18
1737119885000,-9.223372036854775e+18
1737119890000,-9.223372036854775e+18
1737119895000,-9.223372036854775e+18
1737119900000,-9.223372036854775e+18
1737119905000,-9.223372036854775e+18
1737119910000,-9.223372036854775e+18
1737119915000,-9.223372036854775e+18
1737119920000,-9.223372036854775e+18
1737119925000,-9.223372036854775e+18
1737119930000,-9.223372036854775e+18
1737119935000,-9.223372036854775e+18
1737119940000,-9.223372036854775e+18
1737119945000,-9.223372036854775e+18
1737119950000,-9.223372036854775e+18
1737119955000,-9.223372036854775e+18
1737119960000,-9.223372036854775e+18
1737119965000,-9.223372036854775e+18
1737119970000,-9.223372036854775e+18
1737119975000,-9.223372036854775e+18
1737119980000,-9.223372036854775e+18
1737119985000,
1737120005000,-9.223372036854775e+18
1737120010000,-9.223372036854775e+18
1737120015000,-9.223372036854775e+18
1737120020000,
1737120045000,-9.223372036854775e+18
1737120050000,-9.223372036854775e+18
1737120055000,-9.223372036854775e+18
1737120060000,-9.223372036854775e+18
1737120065000,-9.223372036854775e+18
1737120070000,-9.223372036854775e+18
1737120075000,-9.223372036854775e+18
1737120080000,-9.223372036854775e+18
1737120085000,-9.223372036854775e+18
1737120090000,-9.223372036854775e+18
1737120095000,-9.223372036854775e+18
