,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737493660000,0.0
1737493665000,0.0
1737493670000,0.0
1737493675000,0.0
1737493680000,54.1
1737493685000,176.1666666666
1737493690000,1854.9166666666
1737493695000,5191.05
1737493700000,6576.566666670001
1737493705000,11580.98333333
1737493710000,17232.88333333
1737493715000,18938.58333333
1737493720000,22622.11666666
1737493725000,26461.15
1737493730000,28593.55
1737493735000,28920.883333330003
1737493740000,33409.95
1737493745000,34425.31666666
1737493750000,32746.566666659997
1737493755000,30510.883333330003
1737493760000,33660.25
1737493765000,28655.833333330003
1737493770000,23003.93333333
1737493775000,24478.083333330003
1737493780000,25078.78333333
1737493785000,26742.55
1737493790000,29222.11666666
1737493795000,31409.066666659997
1737493800000,32379.016666659998
1737493805000,36217.95
1737493810000,37284.28333333
1737493815000,38286.216666659995
1737493820000,37120.81666666
1737493825000,37120.81666666
1737493830000,39049.6
1737493835000,39881.25
1737493840000,35597.01666666
1737493845000,30863.11666666
1737493850000,26251.15
1737493855000,24913.066666659997
1737493860000,25061.316666659997
1737493865000,25775.28333333
1737493870000,27754.66666666
1737493875000,28726.21666666
1737493880000,31049.61666666
1737493885000,36462.966666659995
1737493890000,34768.216666659995
1737493895000,33159.05
1737493900000,36548.6
1737493905000,
