,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737200070000,0.0
1737200075000,0.0
1737200080000,1136.0
1737200085000,2926.5333333332997
1737200090000,10288.91666666
1737200095000,11860.18333333
1737200100000,14321.83333333
1737200105000,17955.13333333
1737200110000,20806.233333329998
1737200115000,24761.55
1737200120000,27704.833333330003
1737200125000,31749.61666666
1737200130000,37859.16666666
1737200135000,39807.466666659995
1737200140000,42223.53333333
1737200145000,40433.0
1737200150000,36078.18333333
1737200155000,37584.05
1737200160000,35122.4
1737200165000,31489.1
1737200170000,30856.066666659997
1737200175000,26900.75
1737200180000,25295.083333330003
1737200185000,24526.15
1737200190000,24228.11666666
1737200195000,26994.16666666
1737200200000,28443.46666666
1737200205000,31361.633333330003
1737200210000,33343.85
1737200215000,33818.3
1737200220000,37201.75
1737200225000,41887.11666666
1737200230000,43409.8
1737200235000,46188.03333333
1737200240000,44908.58333333
1737200245000,41632.733333330005
1737200250000,35821.216666659995
1737200255000,32035.133333330003
1737200260000,30597.7
1737200265000,32633.683333330002
1737200270000,31624.4
1737200275000,31555.5
1737200280000,33269.38333333
1737200285000,34087.33333333
1737200290000,35181.18333333
1737200295000,34197.05
1737200300000,39405.06666666
1737200305000,41229.716666659995
1737200310000,41229.716666659995
1737200315000,
