,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs
,Source:_Source2
,0
Timestamp,
1737077180000,-9.223372036854775e+18
1737077185000,-9.223372036854775e+18
1737077190000,-9.223372036854775e+18
1737077195000,-9.223372036854775e+18
1737077200000,-9.223372036854775e+18
1737077205000,-9.223372036854775e+18
1737077210000,-9.223372036854775e+18
1737077215000,-9.223372036854775e+18
1737077220000,-9.223372036854775e+18
1737077225000,-9.223372036854775e+18
1737077230000,-9.223372036854775e+18
1737077235000,-9.223372036854775e+18
1737077240000,-9.223372036854775e+18
1737077245000,-9.223372036854775e+18
1737077250000,-9.223372036854775e+18
1737077255000,-9.223372036854775e+18
1737077260000,-9.223372036854775e+18
1737077265000,-9.223372036854775e+18
1737077270000,-9.223372036854775e+18
1737077275000,-9.223372036854775e+18
1737077280000,-9.223372036854775e+18
1737077285000,-9.223372036854775e+18
1737077290000,-9.223372036854775e+18
1737077295000,-9.223372036854775e+18
1737077300000,-9.223372036854775e+18
1737077305000,-9.223372036854775e+18
1737077310000,-9.223372036854775e+18
1737077315000,-9.223372036854775e+18
1737077320000,-9.223372036854775e+18
1737077325000,-9.223372036854775e+18
1737077330000,-9.223372036854775e+18
1737077335000,-9.223372036854775e+18
1737077340000,-9.223372036854775e+18
1737077345000,-9.223372036854775e+18
1737077350000,-9.223372036854775e+18
1737077355000,-9.223372036854775e+18
1737077360000,-9.223372036854775e+18
1737077365000,-9.223372036854775e+18
1737077370000,-9.223372036854775e+18
1737077375000,-9.223372036854775e+18
1737077380000,-9.223372036854775e+18
1737077385000,-9.223372036854775e+18
1737077390000,-9.223372036854775e+18
1737077395000,-9.223372036854775e+18
1737077400000,-9.223372036854775e+18
1737077405000,-9.223372036854775e+18
1737077410000,-9.223372036854775e+18
1737077415000,-9.223372036854775e+18
1737077420000,
1737077445000,-9.223372036854775e+18
1737077450000,-9.223372036854775e+18
1737077455000,-9.223372036854775e+18
1737077460000,-9.223372036854775e+18
1737077465000,-9.223372036854775e+18
1737077470000,-9.223372036854775e+18
1737077475000,-9.223372036854775e+18
1737077480000,-9.223372036854775e+18
1737077485000,-9.223372036854775e+18
1737077490000,-9.223372036854775e+18
1737077495000,-9.223372036854775e+18
1737077500000,-9.223372036854775e+18
1737077505000,-9.223372036854775e+18
1737077510000,-9.223372036854775e+18
1737077515000,-9.223372036854775e+18
