Timestamp,flink_jobmanager_job_lastCheckpointSize
0,-1.0
5,-1.0
10,-1.0
15,-1.0
20,4458072.0
25,8877194.0
30,33936152.0
35,38996090.0
40,60040882.0
45,78708146.0
50,99323130.0
55,83509985.0
60,99843508.0
65,67954208.0
70,92210677.0
75,119824632.0
80,141397184.0
85,78833625.0
90,133802279.0
95,148938006.0
100,37819331.0
105,98240345.0
110,123709884.0
115,43668901.0
120,70956520.0
125,99404806.0
130,52297507.0
135,80585832.0
140,106112459.0
145,112344476.0
150,87357914.0
155,115843338.0
160,136520227.0
165,81171055.0
170,114246164.0
175,137284380.0
180,54541884.0
185,84192118.0
190,138175971.0
195,61793749.0
200,91006369.0
205,117544325.0
210,74446624.0
215,103043251.0
220,128042828.0
225,116667251.0
230,155918133.0
235,193252746.0
240,223926864.0
245,99615848.0
250,
275,-1.0
280,-1.0
285,10846307.0
290,28363812.0
295,65776360.0
300,47142062.0
305,83970697.0
310,111940623.0
315,135575582.0
320,97921919.0
325,143568646.0
330,170547337.0
335,90478560.0
340,149803202.0
345,183698557.0
350,101027918.0
355,163055590.0
360,236374432.0
365,89192691.0
370,128945937.0
375,158475537.0
380,52934659.0
385,84737600.0
390,120018970.0
395,69487401.0
400,104091359.0
405,135027682.0
410,163998896.0
415,70130485.0
420,178684901.0
425,218421363.0
430,112574404.0
435,129436415.0
440,172412431.0
445,42718725.0
450,75218220.0
455,106360534.0
460,57463986.0
465,89803277.0
470,120769111.0
475,56500039.0
480,111472397.0
485,153172971.0
490,187499616.0
495,80705867.0
500,178130288.0
505,209088948.0
510,61108638.0
515,92920412.0
520,148792688.0
525,66829536.0
530,
555,-1.0
560,-1.0
565,-1.0
570,-1.0
575,-1.0
580,-1.0
585,-1.0
590,-1.0
595,-1.0
600,-1.0
605,-1.0
610,-1.0
615,-1.0
620,-1.0
625,-1.0
630,-1.0
635,-1.0
640,-1.0
645,31923081.0
650,31923081.0
655,31923081.0
660,84742034.0
665,84742034.0
670,84742034.0
675,223212821.0
680,223212821.0
685,223212821.0
690,223212821.0
695,213710721.0
700,73669263.0
705,174065001.0
710,198354729.0
715,90228364.0
720,126410468.0
725,149890000.0
730,181410541.0
735,112617777.0
740,156390146.0
745,234719437.0
750,266416823.0
755,70101312.0
760,95626612.0
765,141420091.0
770,65713357.0
775,89873286.0
780,112819644.0
785,112819644.0
790,146465597.0
795,95099598.0
800,140042262.0
805,178404363.0
810,190176844.0
815,62285275.0
820,117749954.0
825,145147023.0
830,
860,-1.0
865,-1.0
870,-1.0
875,-1.0
880,-1.0
885,-1.0
890,-1.0
895,-1.0
900,-1.0
905,-1.0
910,-1.0
915,-1.0
920,-1.0
925,-1.0
930,-1.0
935,-1.0
940,-1.0
945,51017468.0
950,51017468.0
955,51017468.0
960,160262115.0
965,160262115.0
970,269016294.0
975,295329291.0
980,295329291.0
985,83083598.0
990,83083598.0
995,121266230.0
1000,158287290.0
1005,182001816.0
1010,61028418.0
1015,109603802.0
1020,133081565.0
1025,88497403.0
1030,191249703.0
1035,214201536.0
1040,85398797.0
1045,101713202.0
1050,122507758.0
1055,114917378.0
1060,131918942.0
1065,155416949.0
1070,132937424.0
1075,202121212.0
1080,223829226.0
1085,94893921.0
1090,112461421.0
1095,141849416.0
1100,84320126.0
1105,127885081.0
1110,84362453.0
1115,106146905.0
1120,151670063.0
1125,151670063.0
1130,151670063.0
1135,
