,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737210130000,0.0
1737210135000,628.65
1737210140000,2308.35
1737210145000,6760.133333329999
1737210150000,14955.883333329999
1737210155000,15001.95
1737210160000,18420.7
1737210165000,24152.53333333
1737210170000,29813.433333330002
1737210175000,34238.3
1737210180000,34238.3
1737210185000,42575.51666666
1737210190000,46746.35
1737210195000,46117.7
1737210200000,44438.0
1737210205000,46462.1
1737210210000,38266.35
1737210215000,38920.28333333
1737210220000,40986.11666666
1737210225000,35254.28333333
1737210230000,33193.483333330005
1737210235000,28864.066666659997
1737210240000,28864.066666659997
1737210245000,24492.0
1737210250000,26227.8
1737210255000,32024.066666659997
1737210260000,38057.18333333
1737210265000,37314.15
1737210270000,43236.45
1737210275000,48170.91666666001
1737210280000,42686.33333333
1737210285000,48321.766666660005
1737210290000,44721.66666666
1737210295000,47631.65
1737210300000,48138.63333333
1737210305000,44173.483333330005
1737210310000,38266.85
1737210315000,34733.65
1737210320000,35528.58333333
1737210325000,36920.13333333
1737210330000,36852.86666666
1737210335000,36938.43333333
1737210340000,44103.05
1737210345000,43683.33333333
1737210350000,46571.0
1737210355000,43883.15
1737210360000,48684.06666666
1737210365000,48684.06666666
1737210370000,49848.18333333
1737210375000,
