,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737528240000,0.0
1737528245000,0.0
1737528250000,0.0
1737528255000,61.0333333333
1737528260000,553.9333333333
1737528265000,602.9833333333
1737528270000,6364.65
1737528275000,13041.283333329999
1737528280000,16863.46666666
1737528285000,20378.233333329998
1737528290000,24056.96666666
1737528295000,31560.9
1737528300000,31983.55
1737528305000,45912.3
1737528310000,46150.25
1737528315000,46089.216666659995
1737528320000,55498.983333330005
1737528325000,55732.2
1737528330000,49970.53333333
1737528335000,49316.06666666
1737528340000,45493.88333333
1737528345000,47163.45
1737528350000,44273.01666666
1737528355000,41709.38333333
1737528360000,42238.7
1737528365000,29877.6
1737528370000,29639.65
1737528375000,34464.88333333
1737528380000,30846.71666666
1737528385000,36306.36666666
1737528390000,43002.88333333
1737528395000,45562.95
1737528400000,47722.68333333
1737528405000,46749.1
1737528410000,47795.983333330005
1737528415000,44571.51666666
1737528420000,43619.55
1737528425000,42051.9
1737528430000,47694.63333333
1737528435000,50216.733333330005
1737528440000,50242.2
1737528445000,50377.15
1737528450000,51011.483333330005
1737528455000,51355.58333333
1737528460000,50034.31666666
1737528465000,52122.6
1737528470000,50287.41666666001
1737528475000,54265.71666666
1737528480000,
