,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737502210000,0.0
1737502215000,0.0
1737502220000,0.0
1737502225000,119.6833333333
1737502230000,470.55
1737502235000,618.35
1737502240000,6681.16666666
1737502245000,12407.33333333
1737502250000,18239.33333333
1737502255000,22186.95
1737502260000,22448.733333329998
1737502265000,30019.3
1737502270000,30019.3
1737502275000,32994.466666659995
1737502280000,41422.93333333
1737502285000,41303.25
1737502290000,40952.38333333
1737502295000,49275.2
1737502300000,43212.38333333
1737502305000,37486.216666659995
1737502310000,37677.01666666
1737502315000,33729.4
1737502320000,37197.06666666
1737502325000,31755.333333330003
1737502330000,32569.71666666
1737502335000,30046.683333330002
1737502340000,25164.766666659998
1737502345000,30865.766666659998
1737502350000,38287.16666666
1737502355000,34109.16666666
1737502360000,40023.466666659995
1737502365000,40023.466666659995
1737502370000,35526.76666666
1737502375000,39699.81666666
1737502380000,35970.36666666
1737502385000,40151.26666666
1737502390000,39336.88333333
1737502395000,40414.9
1737502400000,36868.35
1737502405000,36158.15
1737502410000,34445.01666666
1737502415000,36218.41666666
1737502420000,36559.91666666
1737502425000,41563.3
1737502430000,41767.6
1737502435000,41781.25
1737502440000,41781.25
1737502445000,41279.966666659995
1737502450000,
