,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737502210000,1000.0
1737502215000,1000.0
1737502220000,0.0
1737502225000,0.0
1737502230000,0.0
1737502235000,0.0
1737502240000,41.0
1737502245000,199.0
1737502250000,312.0
1737502255000,398.0
1737502260000,465.0
1737502265000,518.0
1737502270000,562.0
1737502275000,599.0
1737502280000,739.0
1737502285000,823.0
1737502290000,902.0
1737502295000,980.0
1737502300000,998.0
1737502305000,999.0
1737502310000,1000.0
1737502315000,1000.0
1737502320000,1000.0
1737502325000,1000.0
1737502330000,1000.0
1737502335000,1000.0
1737502340000,1000.0
1737502345000,1000.0
1737502350000,1000.0
1737502355000,1000.0
1737502360000,1000.0
1737502365000,1000.0
1737502370000,1000.0
1737502375000,1000.0
1737502380000,1000.0
1737502385000,1000.0
1737502390000,1000.0
1737502395000,1000.0
1737502400000,1000.0
1737502405000,1000.0
1737502410000,1000.0
1737502415000,1000.0
1737502420000,1000.0
1737502425000,1000.0
1737502430000,1000.0
1737502435000,1000.0
1737502440000,1000.0
1737502445000,1000.0
1737502450000,
