,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737535155000,1000.0
1737535160000,1000.0
1737535165000,0.0
1737535170000,0.0
1737535175000,0.0
1737535180000,0.0
1737535185000,0.0
1737535190000,150.0
1737535195000,272.0
1737535200000,363.0
1737535205000,434.0
1737535210000,490.0
1737535215000,537.0
1737535220000,575.0
1737535225000,718.0
1737535230000,802.0
1737535235000,881.0
1737535240000,963.0
1737535245000,999.0
1737535250000,1000.0
1737535255000,1000.0
1737535260000,1000.0
1737535265000,1000.0
1737535270000,1000.0
1737535275000,1000.0
1737535280000,1000.0
1737535285000,
1737535300000,1000.0
1737535305000,1000.0
1737535310000,926.0
1737535315000,963.0
1737535320000,976.0
1737535325000,982.0
1737535330000,986.0
1737535335000,988.0
1737535340000,990.0
1737535345000,991.0
1737535350000,992.0
1737535355000,993.0
1737535360000,994.0
1737535365000,994.0
1737535370000,1000.0
1737535375000,1000.0
1737535380000,
