,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737535155000,0.0
1737535160000,0.0
1737535165000,0.0
1737535170000,82.2
1737535175000,519.9333333333
1737535180000,576.8
1737535185000,7471.0
1737535190000,13563.0
1737535195000,17270.16666666
1737535200000,21198.316666659997
1737535205000,25157.05
1737535210000,31107.266666659998
1737535215000,34858.55
1737535220000,47572.43333333
1737535225000,47572.43333333
1737535230000,47490.233333330005
1737535235000,56836.63333333
1737535240000,56779.766666660005
1737535245000,49885.56666666
1737535250000,43793.56666666
1737535255000,47798.266666660005
1737535260000,43934.08333333
1737535265000,39975.35
1737535270000,34025.13333333
1737535275000,30273.85
1737535280000,17559.96666666
1737535285000,
1737535300000,0.0
1737535305000,0.0
1737535310000,13.166666666666
1737535315000,13.166666666666
1737535320000,13.166666666666
1737535325000,2636.7166666666
1737535330000,9701.2
1737535335000,11891.05
1737535340000,17851.75
1737535345000,20998.41666666
1737535350000,27738.98333333
1737535355000,34564.58333333
1737535360000,38498.85
1737535365000,38498.85
1737535370000,38485.68333333
1737535375000,38485.68333333
1737535380000,
