,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs
,Source:_Source2
,0
Timestamp,
1737021685000,-9.223372036854776e+18
1737021690000,-9.223372036854776e+18
1737021695000,-9.223372036854776e+18
1737021700000,-9.223372036854776e+18
1737021705000,-9.223372036854776e+18
1737021710000,-9.223372036854776e+18
1737021715000,-9.223372036854776e+18
1737021720000,-9.223372036854776e+18
1737021725000,-9.223372036854776e+18
1737021730000,-9.223372036854776e+18
1737021735000,-9.223372036854776e+18
1737021740000,-9.223372036854776e+18
1737021745000,-9.223372036854776e+18
1737021750000,-9.223372036854776e+18
1737021755000,-9.223372036854776e+18
1737021760000,-9.223372036854776e+18
1737021765000,-9.223372036854776e+18
1737021770000,-9.223372036854776e+18
1737021775000,-9.223372036854776e+18
1737021780000,-9.223372036854776e+18
1737021785000,-9.223372036854776e+18
1737021790000,-9.223372036854776e+18
1737021795000,-9.223372036854776e+18
1737021800000,-9.223372036854776e+18
1737021805000,-9.223372036854776e+18
1737021810000,-9.223372036854776e+18
1737021815000,-9.223372036854776e+18
1737021820000,-9.223372036854776e+18
1737021825000,-9.223372036854776e+18
1737021830000,-9.223372036854776e+18
1737021835000,-9.223372036854776e+18
1737021840000,-9.223372036854776e+18
1737021845000,-9.223372036854776e+18
1737021850000,-9.223372036854776e+18
1737021855000,-9.223372036854776e+18
1737021860000,-9.223372036854776e+18
1737021865000,-9.223372036854776e+18
1737021870000,-9.223372036854776e+18
1737021875000,-9.223372036854776e+18
1737021880000,-9.223372036854776e+18
1737021885000,-9.223372036854776e+18
1737021890000,-9.223372036854776e+18
1737021895000,-9.223372036854776e+18
1737021900000,-9.223372036854776e+18
1737021905000,-9.223372036854776e+18
1737021910000,-9.223372036854776e+18
1737021915000,-9.223372036854776e+18
1737021920000,-9.223372036854775e+18
1737021925000,-9.223372036854775e+18
1737021930000,
1737021955000,-9.223372036854776e+18
1737021960000,-9.223372036854776e+18
1737021965000,-9.223372036854776e+18
1737021970000,-9.223372036854776e+18
1737021975000,-9.223372036854776e+18
1737021980000,-9.223372036854776e+18
1737021985000,-9.223372036854776e+18
1737021990000,-9.223372036854776e+18
1737021995000,-9.223372036854776e+18
1737022000000,-9.223372036854776e+18
1737022005000,-9.223372036854776e+18
1737022010000,-9.223372036854776e+18
1737022015000,-9.223372036854776e+18
1737022020000,-9.223372036854776e+18
