,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737204285000,0.0
1737204290000,1291.1166666666
1737204295000,2159.9833333333
1737204300000,7688.08333333
1737204305000,9225.56666666
1737204310000,13256.783333329999
1737204315000,17175.3
1737204320000,19163.566666659997
1737204325000,22162.16666666
1737204330000,23779.5
1737204335000,28228.73333333
1737204340000,28228.73333333
1737204345000,28661.28333333
1737204350000,32809.93333333
1737204355000,31941.066666659997
1737204360000,26412.96666666
1737204365000,28894.133333330003
1737204370000,27088.566666659997
1737204375000,23170.05
1737204380000,26217.1
1737204385000,24056.73333333
1737204390000,26140.71666666
1737204395000,27548.36666666
1737204400000,30842.933333330002
1737204405000,34898.15
1737204410000,33432.43333333
1737204415000,36434.88333333
1737204420000,39355.216666659995
1737204425000,35336.56666666
1737204430000,37109.13333333
1737204435000,38921.41666666
1737204440000,33886.1
1737204445000,33707.41666666
1737204450000,30591.91666666
1737204455000,29816.883333330003
1737204460000,31719.4
1737204465000,30409.48333333
1737204470000,31130.433333330002
1737204475000,33056.05
1737204480000,35086.08333333
1737204485000,37482.63333333
1737204490000,37595.91666666
1737204495000,35783.63333333
1737204500000,37865.58333333
1737204505000,40929.7
1737204510000,40343.88333333
1737204515000,35498.95
1737204520000,30301.86666666
1737204525000,
