,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737485715000,1000.0
1737485720000,1000.0
1737485725000,0.0
1737485730000,0.0
1737485735000,19.0
1737485740000,17.0
1737485745000,104.0
1737485750000,233.0
1737485755000,337.0
1737485760000,418.0
1737485765000,482.0
1737485770000,534.0
1737485775000,577.0
1737485780000,612.0
1737485785000,700.0
1737485790000,782.0
1737485795000,857.0
1737485800000,940.0
1737485805000,986.0
1737485810000,995.0
1737485815000,999.0
1737485820000,1000.0
1737485825000,1000.0
1737485830000,1000.0
1737485835000,1000.0
1737485840000,1000.0
1737485845000,1000.0
1737485850000,1000.0
1737485855000,1000.0
1737485860000,1000.0
1737485865000,1000.0
1737485870000,1000.0
1737485875000,1000.0
1737485880000,1000.0
1737485885000,1000.0
1737485890000,999.0
1737485895000,999.0
1737485900000,999.0
1737485905000,999.0
1737485910000,999.0
1737485915000,999.0
1737485920000,999.0
1737485925000,999.0
1737485930000,999.0
1737485935000,999.0
1737485940000,999.0
1737485945000,999.0
1737485950000,1000.0
1737485955000,1000.0
1737485960000,
