,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737528570000,0.0
1737528575000,0.0
1737528580000,0.0
1737528585000,85.2666666666
1737528590000,595.5
1737528595000,612.4666666666
1737528600000,3644.8
1737528605000,11389.883333329999
1737528610000,14988.81666666
1737528615000,19397.28333333
1737528620000,19397.28333333
1737528625000,24877.766666659998
1737528630000,24877.766666659998
1737528635000,30834.883333330003
1737528640000,39347.38333333
1737528645000,39262.11666666
1737528650000,40364.13333333
1737528655000,46449.53333333
1737528660000,43417.2
1737528665000,41787.38333333
1737528670000,38188.45
1737528675000,39114.2
1737528680000,39114.2
1737528685000,34219.28333333
1737528690000,34649.26666666
1737528695000,37030.03333333
1737528700000,34973.45
1737528705000,40510.18333333
1737528710000,38897.93333333
1737528715000,38167.45
1737528720000,38167.45
1737528725000,38290.91666666
1737528730000,38290.91666666
1737528735000,38752.38333333
1737528740000,38752.38333333
1737528745000,43746.13333333
1737528750000,43316.15
1737528755000,36417.31666666
1737528760000,31701.86666666
1737528765000,34239.86666666
1737528770000,40200.75
1737528775000,37233.16666666
1737528780000,40066.31666666
1737528785000,36894.35
1737528790000,39876.733333330005
1737528795000,35618.16666666
1737528800000,40277.83333333
1737528805000,34935.56666666
1737528810000,40740.983333330005
1737528815000,
