,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737535470000,0.0
1737535475000,0.0
1737535480000,0.0
1737535485000,140.9
1737535490000,538.1666666666
1737535495000,538.1666666666
1737535500000,3808.41666667
1737535505000,12800.133333329999
1737535510000,14362.33333333
1737535515000,20103.45
1737535520000,20103.45
1737535525000,25384.383333330003
1737535530000,26190.9
1737535535000,26190.9
1737535540000,33182.63333333
1737535545000,39758.45
1737535550000,39361.18333333
1737535555000,39575.733333330005
1737535560000,42547.58333333
1737535565000,33555.86666666
1737535570000,37619.55
1737535575000,31878.433333330002
1737535580000,37817.9
1737535585000,32536.96666666
1737535590000,32957.16666666
1737535595000,32957.16666666
1737535600000,27198.15
1737535605000,
1737535620000,0.0
1737535625000,2649.7166666666
1737535630000,8512.06666666
1737535635000,8512.06666666
1737535640000,14066.58333333
1737535645000,14066.58333333
1737535650000,17036.36666666
1737535655000,23338.05
1737535660000,27881.1
1737535665000,32243.183333330002
1737535670000,33625.8
1737535675000,35203.76666666
1737535680000,39276.08333333
1737535685000,37394.11666666
1737535690000,37015.08333333
1737535695000,37361.13333333
1737535700000,37203.78333333
1737535705000,37203.78333333
1737535710000,39720.08333333
1737535715000,
