,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength
,Source:_Source2
,0
Timestamp,
1737484400000,0.0
1737484405000,0.0
1737484410000,0.0
1737484415000,0.0
1737484420000,1.0
1737484425000,0.0
1737484430000,9.0
1737484435000,9.0
1737484440000,9.0
1737484445000,9.0
1737484450000,9.0
1737484455000,9.0
1737484460000,
1737484475000,0.0
1737484480000,9.0
1737484485000,9.0
1737484490000,10.0
1737484495000,9.0
1737484500000,10.0
1737484505000,9.0
1737484510000,
1737484530000,0.0
1737484535000,2.0
1737484540000,9.0
1737484545000,9.0
1737484550000,9.0
1737484555000,9.0
1737484560000,9.0
1737484565000,9.0
1737484570000,9.0
1737484575000,
1737484610000,0.0
1737484615000,9.0
1737484620000,9.0
1737484625000,9.0
1737484630000,9.0
1737484635000,3.0
1737484640000,
