,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737499235000,1000.0
1737499240000,281.0
1737499245000,141.0
1737499250000,93.0
1737499255000,87.0
1737499260000,66.0
1737499265000,141.0
1737499270000,263.0
1737499275000,352.0
1737499280000,424.0
1737499285000,480.0
1737499290000,528.0
1737499295000,567.0
1737499300000,627.0
1737499305000,710.0
1737499310000,794.0
1737499315000,872.0
1737499320000,956.0
1737499325000,997.0
1737499330000,997.0
1737499335000,999.0
1737499340000,999.0
1737499345000,1000.0
1737499350000,1000.0
1737499355000,1000.0
1737499360000,1000.0
1737499365000,1000.0
1737499370000,1000.0
1737499375000,1000.0
1737499380000,1000.0
1737499385000,1000.0
1737499390000,1000.0
1737499395000,1000.0
1737499400000,1000.0
1737499405000,1000.0
1737499410000,1000.0
1737499415000,1000.0
1737499420000,1000.0
1737499425000,1000.0
1737499430000,1000.0
1737499435000,1000.0
1737499440000,1000.0
1737499445000,1000.0
1737499450000,1000.0
1737499455000,1000.0
1737499460000,1000.0
1737499465000,1000.0
1737499470000,1000.0
1737499475000,1000.0
1737499480000,
