Time,Parallelism,Throughput_OUT,Throughput_IN
1706091086,1.0,201.5,201.5
1706091096,1.0,1933.7,1933.75
1706091106,1.0,5723.03333333,5723.06666667
1706091116,1.0,9389.73333333,9389.76666666
1706091126,1.0,13078.23333333,13078.266666659998
1706091136,1.0,16381.516666659998,16381.55
1706091146,1.0,19985.46666666,19985.5
1706091156,1.0,21877.46666666,21877.45
1706091166,1.0,21759.06666666,21759.06666666
1706091176,1.0,21865.01666666,21865.03333333
1706091186,1.0,21913.11666666,21913.13333333
1706091196,1.0,22403.16666666,22403.16666666
1706091206,1.0,22362.75,22362.76666666
1706091216,1.0,22673.78333333,22673.78333333
1706091226,1.0,22945.88333333,22945.86666666
1706091236,1.0,23112.65,23112.633333330003
1706091246,1.0,23257.35,23257.31666666
1706091256,1.0,23331.2,23331.2
1706091266,1.0,23517.8,23517.78333333
1706091276,1.0,23438.3,23438.3
1706091286,1.0,23350.8,23350.8
1706091296,1.0,23376.2,23376.2
1706091306,1.0,23205.15,23205.16666666
1706091316,1.0,23182.633333330003,23182.633333330003
1706091386,2.0,2164.3833333333,0.0
1706091396,2.0,8944.05,2164.3833333333
1706091406,2.0,15922.616666659998,8944.06666666
1706091416,2.0,21706.71666666,15922.63333333
1706091426,2.0,28375.86666666,21706.71666666
1706091436,2.0,35675.25,28375.9
1706091446,2.0,40246.41666666,35675.28333333
1706091456,2.0,40561.85,40246.43333333
1706091466,2.0,40862.11666666,40561.85
1706091476,2.0,41810.983333330005,40862.11666666
1706091486,2.0,42286.96666666,41811.0
1706091496,2.0,42200.51666666,42286.95
1706091506,2.0,42871.41666666,42200.5
1706091516,2.0,43058.3,42871.41666666
1706091526,2.0,43228.88333333,43058.3
1706091536,2.0,44108.66666666,43228.9
1706091546,2.0,44419.5,44108.66666666
1706091556,2.0,44657.58333333,44419.483333330005
1706091566,2.0,44594.65,44657.6
1706091576,2.0,44434.7,44594.66666666
1706091586,2.0,44160.65,44434.7
1706091596,2.0,44154.38333333,44160.65
1706091606,2.0,44154.45,44154.4
1706091616,2.0,44255.78333333,44154.46666666
1706091626,2.0,44337.9,44255.75
1706091636,2.0,44660.15,44337.9
1706091696,3.0,0.0,44660.16666666
1706091716,3.0,11806.41666666,0.0
1706091726,3.0,20573.61666666,2887.8166666666
1706091736,3.0,28735.01666666,11806.48333333
1706091746,3.0,37828.0,20573.66666666
1706091756,3.0,46977.85,28735.06666666
1706091766,3.0,53948.483333330005,37828.06666666
1706091776,3.0,55041.25,46977.88333333
1706091786,3.0,56183.86666666,53948.46666666
1706091796,3.0,57413.96666666,55041.233333330005
1706091806,3.0,58249.733333330005,56183.86666666
1706091816,3.0,58904.96666666,57413.93333333
1706091826,3.0,59079.18333333,58249.733333330005
1706091836,3.0,58862.71666666,58904.983333330005
1706091846,3.0,58661.4,59079.18333333
1706091856,3.0,59516.25,58862.733333330005
1706091866,3.0,59383.6,58661.4
1706091876,3.0,59782.233333330005,59516.28333333
