,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737233495000,1000.0
1737233500000,344.0
1737233505000,330.0
1737233510000,228.0
1737233515000,366.0
1737233520000,493.0
1737233525000,578.0
1737233530000,638.0
1737233535000,683.0
1737233540000,719.0
1737233545000,747.0
1737233550000,770.0
1737233555000,789.0
1737233560000,844.0
1737233565000,901.0
1737233570000,982.0
1737233575000,1000.0
1737233580000,1000.0
1737233585000,1000.0
1737233590000,1000.0
1737233595000,1000.0
1737233600000,1000.0
1737233605000,1000.0
1737233610000,1000.0
1737233615000,1000.0
1737233620000,1000.0
1737233625000,1000.0
1737233630000,1000.0
1737233635000,1000.0
1737233640000,1000.0
1737233645000,1000.0
1737233650000,1000.0
1737233655000,1000.0
1737233660000,1000.0
1737233665000,1000.0
1737233670000,1000.0
1737233675000,1000.0
1737233680000,1000.0
1737233685000,1000.0
1737233690000,1000.0
1737233695000,1000.0
1737233700000,1000.0
1737233705000,1000.0
1737233710000,1000.0
1737233715000,1000.0
1737233720000,1000.0
1737233725000,1000.0
1737233730000,1000.0
1737233735000,
