,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737223755000,0.0
1737223760000,0.0
1737223765000,2291.9
1737223770000,2291.9
1737223775000,8106.41666666
1737223780000,11622.216666659999
1737223785000,18866.33333333
1737223790000,18866.33333333
1737223795000,18866.33333333
1737223800000,18866.33333333
1737223805000,29545.11666666
1737223810000,29545.11666666
1737223815000,29545.11666666
1737223820000,29631.36666666
1737223825000,33879.76666666
1737223830000,33879.76666666
1737223835000,33986.75
1737223840000,30470.95
1737223845000,25984.516666659998
1737223850000,28913.05
1737223855000,29219.083333330003
1737223860000,30216.65
1737223865000,23767.41666666
1737223870000,27700.15
1737223875000,28027.98333333
1737223880000,33795.4
1737223885000,27255.1
1737223890000,32855.8
1737223895000,26934.3
1737223900000,33096.41666666
1737223905000,30338.73333333
1737223910000,32858.18333333
1737223915000,32552.15
1737223920000,32763.766666659998
1737223925000,34981.466666659995
1737223930000,36614.3
1737223935000,39382.85
1737223940000,36791.66666666
1737223945000,37106.75
1737223950000,36839.5
1737223955000,36839.5
1737223960000,36582.56666666
1737223965000,36582.56666666
1737223970000,36741.28333333
1737223975000,36741.28333333
1737223980000,37216.03333333
1737223985000,31563.71666666
1737223990000,32178.583333330003
1737223995000,34973.466666659995
1737224000000,
