Time,Parallelism,Throughput_OUT,Throughput_IN
1707954042,1.0,0.0,0.0
1707954047,1.0,7.8,291.9333333333
1707954052,1.0,7.8,291.9333333333
1707954057,1.0,7.8,291.9333333333
1707954062,1.0,7.8,291.9333333333
1707954067,1.0,7.8,1394.95
1707954072,1.0,8.816666666666,3890.68333333
1707954077,1.0,8.816666666666,4876.28333333
1707954082,1.0,8.816666666666,11419.5
1707954087,1.0,8.816666666666,12361.7
1707954092,1.0,8.816666666666,18322.8
1707954097,1.0,8.966666666666,18746.03333333
1707954102,1.0,8.966666666666,23674.78333333
1707954107,1.0,295.4833333333,24804.85
1707954112,1.0,379.6833333333,28203.1
1707954117,1.0,753.9166666666,31607.01666666
1707954122,1.0,2447.0833333333,31607.01666666
1707954127,1.0,3316.1166666665995,31898.78333333
1707954132,1.0,3741.01666667,35150.1
1707954137,1.0,5957.933333329999,34164.5
1707954142,1.0,8126.8,27621.28333333
1707954147,1.0,9001.08333333,27390.71666666
1707954152,1.0,9229.4,21704.95
1707954157,1.0,9384.71666666,21426.51666666
1707954162,1.0,9384.71666666,17799.7
1707954167,1.0,9090.4,22213.21666666
1707954172,1.0,9006.2,19941.03333333
1707954177,1.0,8631.96666666,18649.83333333
1707954182,1.0,6938.8,23575.91666666
1707954187,1.0,6069.766666670001,24302.3
1707954192,1.0,5643.85,23159.05
1707954197,1.0,3426.93333333,24200.15
1707954202,1.0,1352.15,24907.3
1707954207,1.0,477.8666666666,24195.66666666
1707954212,1.0,249.55,24161.73333333
1707954217,1.0,94.0833333333,24953.41666666
1707954222,1.0,94.0833333333,28491.4
1707954227,1.0,94.0833333333,24205.35
1707954232,1.0,94.0833333333,28757.78333333
1707954237,1.0,94.0833333333,27559.6
1707954242,1.0,94.0833333333,28905.0
1707954247,1.0,94.0833333333,27038.36666666
1707954252,1.0,94.0833333333,26440.41666666
1707954257,1.0,94.0833333333,28318.16666666
1707954262,1.0,129.3666666666,28823.73333333
1707954267,1.0,265.7833333333,28823.73333333
1707954272,1.0,265.7833333333,28582.33333333
1707954277,1.0,265.7833333333,27665.91666666
1707954282,1.0,265.7833333333,23441.31666666
1707954287,1.0,265.7833333333,25364.35
1707954292,1.0,265.7833333333,24570.41666666
1707954297,1.0,265.7833333333,25360.03333333
1707954302,1.0,265.7833333333,23257.05
1707954307,1.0,265.7833333333,25873.1
1707954312,1.0,265.7833333333,22364.78333333
1707954317,1.0,265.7833333333,24069.21666666
1707954322,1.0,136.4166666666,23216.55
1707954327,1.0,0.0,23216.55
1707954332,1.0,0.0,23471.63333333
1707954337,1.0,0.0,23860.06666666
1707954342,1.0,0.0,25214.3
1707954347,1.0,0.0,27457.9
1707954352,1.0,0.0,24753.05
1707954357,1.0,0.0,27427.63333333
1707954362,1.0,0.0,24820.83333333
1707954367,1.0,0.0,27038.85
1707954372,1.0,0.0,28368.1
1707954377,1.0,0.0,26384.13333333
1707954382,1.0,627.5166666666,26491.98333333
1707954387,1.0,764.5,26491.98333333
1707954392,1.0,764.5,26236.9
1707954397,1.0,764.5,26057.81666666
1707954402,1.0,764.5,26976.05
1707954407,1.0,764.5,25491.56666666
1707954462,2.0,0.0,0.0
1707954467,2.0,0.0,0.0
1707954472,2.0,0.0,2.916666666666
1707954477,2.0,0.0,1019.8333333333
1707954482,2.0,0.0,3606.03333333
1707954487,2.0,0.0,7818.75
1707954492,2.0,0.0,11153.9
1707954497,2.0,0.0,14659.51666666
1707954502,2.0,0.0,20322.03333333
1707954507,2.0,0.0,26338.88333333
1707954512,2.0,79.85,30199.78333333
1707954517,2.0,441.15,34166.5
1707954522,2.0,1539.5,38587.8
1707954527,2.0,3285.8,42193.91666666
