Timestamp,"('flink_taskmanager_job_task_numRecordsInPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 0)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 0)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 2)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 1)",flink_jobmanager_job_lastCheckpointSize,flink_jobmanager_job_lastCheckpointDuration,Parallelism
0,0.0,1000.0,0.0,0.0,22637.0,405.0,1
5,0.0,1000.0,0.0,0.0,22637.0,15.0,1
10,0.0,0.0,0.0,0.0,371023.0,288.0,1
15,97.2833333333,0.0,0.0,0.0,1125204.0,124.0,1
20,460.7166666666,0.0,0.0,0.0,1125204.0,66.0,1
25,476.85,0.0,0.0,0.0,15165299.0,873.0,1
30,9385.78333333,19.0,0.0,81.0,15165299.0,873.0,1
35,14304.81666666,177.0,82.0,210.0,33903423.0,1310.0,1
40,17263.31666666,295.0,280.0,406.0,26725900.0,1003.0,1
45,21635.45,383.0,393.0,490.0,15441032.0,727.0,1
50,28341.85,452.0,462.0,528.0,24528374.0,998.0,1
55,31223.08333333,507.0,525.0,577.0,24528374.0,998.0,1
60,36099.6,552.0,566.0,604.0,12379577.0,294.0,1
65,36099.6,589.0,602.0,637.0,29727300.0,1156.0,1
70,48121.28333333,733.0,805.0,822.0,29727300.0,1156.0,1
75,49506.33333333,815.0,888.0,902.0,39366227.0,9807.0,1
80,49142.9,893.0,971.0,986.0,32825027.0,935.0,1
85,57978.58333333,977.0,1000.0,1000.0,32825027.0,935.0,1
90,49307.3,998.0,1000.0,1000.0,33911533.0,537.0,1
95,44388.26666666,1000.0,1000.0,1000.0,37787355.0,598.0,1
100,48204.81666666,1000.0,1000.0,1000.0,37787355.0,598.0,1
105,43832.68333333,1000.0,1000.0,1000.0,33904514.0,560.0,1
110,43315.81666666,1000.0,1000.0,1000.0,33904514.0,560.0,1
115,40434.58333333,1000.0,1000.0,1000.0,31560060.0,6071.0,1
120,36505.45,1000.0,1000.0,1000.0,33754247.0,578.0,1
125,36505.45,1000.0,1000.0,1000.0,15721701.0,1758.0,1
130,28937.6,1000.0,1000.0,1000.0,18478903.0,1978.0,1
135,36107.98333333,1000.0,1000.0,1000.0,29296054.0,2421.0,1
140,43692.55,1000.0,1000.0,1000.0,37559572.0,2626.0,1
145,41418.4,1000.0,1000.0,1000.0,48297943.0,2955.0,1
150,47291.58333333,1000.0,1000.0,1000.0,47283853.0,907.0,1
155,52475.66666666,1000.0,1000.0,1000.0,43021559.0,566.0,1
160,45700.61666666,1000.0,1000.0,1000.0,43021559.0,566.0,1
165,51517.3,1000.0,1000.0,1000.0,45749402.0,667.0,1
170,45327.76666666,1000.0,1000.0,1000.0,51214133.0,758.0,1
175,51734.9,1000.0,1000.0,1000.0,41901519.0,6040.0,1
180,50787.51666666,1000.0,1000.0,1000.0,45740686.0,527.0,1
185,52800.05,1000.0,1000.0,1000.0,45740686.0,527.0,1
190,48346.21666666,1000.0,1000.0,1000.0,38714658.0,1262.0,1
195,39693.5,1000.0,1000.0,1000.0,15284752.0,698.0,1
200,37945.23333333,1000.0,1000.0,1000.0,22032402.0,1078.0,1
205,38880.31666666,1000.0,1000.0,1000.0,33538628.0,835.0,1
210,39430.85,1000.0,1000.0,1000.0,38167765.0,920.0,1
215,40339.73333333,1000.0,1000.0,1000.0,48739073.0,913.0,1
220,46504.85,1000.0,1000.0,1000.0,44026951.0,955.0,1
225,46399.616666660004,1000.0,1000.0,1000.0,44026951.0,955.0,1
230,51983.31666666,1000.0,1000.0,1000.0,58687023.0,554.0,1
235,47983.71666666,1000.0,1000.0,1000.0,58687023.0,554.0,1
240,,,,,58687023.0,554.0,0
245,,,,,,,0
