,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737229925000,1000.0
1737229930000,350.0
1737229935000,287.0
1737229940000,189.0
1737229945000,275.0
1737229950000,419.0
1737229955000,516.0
1737229960000,585.0
1737229965000,637.0
1737229970000,678.0
1737229975000,709.0
1737229980000,736.0
1737229985000,758.0
1737229990000,812.0
1737229995000,877.0
1737230000000,961.0
1737230005000,1000.0
1737230010000,1000.0
1737230015000,1000.0
1737230020000,1000.0
1737230025000,1000.0
1737230030000,999.0
1737230035000,1000.0
1737230040000,1000.0
1737230045000,1000.0
1737230050000,1000.0
1737230055000,1000.0
1737230060000,1000.0
1737230065000,1000.0
1737230070000,1000.0
1737230075000,1000.0
1737230080000,1000.0
1737230085000,1000.0
1737230090000,1000.0
1737230095000,1000.0
1737230100000,1000.0
1737230105000,1000.0
1737230110000,1000.0
1737230115000,1000.0
1737230120000,1000.0
1737230125000,1000.0
1737230130000,1000.0
1737230135000,1000.0
1737230140000,1000.0
1737230145000,1000.0
1737230150000,1000.0
1737230155000,1000.0
1737230160000,1000.0
1737230165000,
