,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737523330000,1000.0
1737523335000,1000.0
1737523340000,0.0
1737523345000,0.0
1737523350000,0.0
1737523355000,0.0
1737523360000,0.0
1737523365000,137.0
1737523370000,260.0
1737523375000,353.0
1737523380000,425.0
1737523385000,482.0
1737523390000,529.0
1737523395000,569.0
1737523400000,710.0
1737523405000,793.0
1737523410000,871.0
1737523415000,953.0
1737523420000,997.0
1737523425000,1000.0
1737523430000,1000.0
1737523435000,1000.0
1737523440000,1000.0
1737523445000,1000.0
1737523450000,1000.0
1737523455000,1000.0
1737523460000,1000.0
1737523465000,1000.0
1737523470000,1000.0
1737523475000,1000.0
1737523480000,1000.0
1737523485000,1000.0
1737523490000,1000.0
1737523495000,1000.0
1737523500000,1000.0
1737523505000,1000.0
1737523510000,1000.0
1737523515000,1000.0
1737523520000,1000.0
1737523525000,1000.0
1737523530000,1000.0
1737523535000,1000.0
1737523540000,1000.0
1737523545000,1000.0
1737523550000,1000.0
1737523555000,1000.0
1737523560000,1000.0
1737523565000,1000.0
1737523570000,
