,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737523330000,0.0
1737523335000,0.0
1737523340000,0.0
1737523345000,32.0
1737523350000,365.2166666666
1737523355000,451.0166666666
1737523360000,5880.9
1737523365000,14115.783333329999
1737523370000,15352.16666666
1737523375000,20229.83333333
1737523380000,24123.633333330003
1737523385000,28281.8
1737523390000,32425.91666666
1737523395000,36182.06666666
1737523400000,47160.55
1737523405000,47128.55
1737523410000,46795.33333333
1737523415000,56216.46666666
1737523420000,50786.58333333
1737523425000,42551.7
1737523430000,48568.983333330005
1737523435000,43691.31666666
1737523440000,40087.0
1737523445000,41760.95
1737523450000,37616.83333333
1737523455000,35295.08333333
1737523460000,24958.883333330003
1737523465000,33615.1
1737523470000,39770.63333333
1737523475000,36109.7
1737523480000,41948.85
1737523485000,47633.03333333
1737523490000,46014.78333333
1737523495000,46014.78333333
1737523500000,51913.71666666
1737523505000,46081.6
1737523510000,46726.21666666
1737523515000,45291.81666666
1737523520000,45717.05
1737523525000,41816.86666666
1737523530000,43432.2
1737523535000,45620.18333333
1737523540000,45369.88333333
1737523545000,47034.45
1737523550000,47672.05
1737523555000,48764.33333333
1737523560000,47669.83333333
1737523565000,47669.83333333
1737523570000,
