,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737542440000,0.0
1737542445000,0.0
1737542450000,0.0
1737542455000,90.2833333333
1737542460000,423.9333333333
1737542465000,536.55
1737542470000,3965.48333333
1737542475000,8654.65
1737542480000,17341.4
1737542485000,21273.15
1737542490000,25202.35
1737542495000,25202.35
1737542500000,35705.71666666
1737542505000,37411.11666666
1737542510000,37411.11666666
1737542515000,47744.46666666
1737542520000,49033.75
1737542525000,48921.13333333
1737542530000,52184.75
1737542535000,47971.46666666
1737542540000,39358.66666666
1737542545000,41066.83333333
1737542550000,37137.63333333
1737542555000,42920.7
1737542560000,32417.33333333
1737542565000,31987.0
1737542570000,33128.2
1737542575000,30631.71666666
1737542580000,36898.53333333
1737542585000,44346.716666659995
1737542590000,37654.16666666
1737542595000,42584.28333333
1737542600000,42510.33333333
1737542605000,43000.216666659995
1737542610000,43000.216666659995
1737542615000,42983.26666666
1737542620000,42983.26666666
1737542625000,42266.966666659995
1737542630000,42110.43333333
1737542635000,41565.86666666
1737542640000,41729.08333333
1737542645000,40571.3
1737542650000,46316.15
1737542655000,45566.83333333
1737542660000,47079.15
1737542665000,42614.9
1737542670000,46360.96666666
1737542675000,41027.31666666
1737542680000,
