,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737497925000,0.0
1737497930000,0.0
1737497935000,0.0
1737497940000,142.0
1737497945000,494.4666666666
1737497950000,494.4666666666
1737497955000,5723.78333333
1737497960000,8769.58333333
1737497965000,14952.266666659998
1737497970000,19780.05
1737497975000,23252.3
1737497980000,23255.1
1737497985000,36104.26666666
1737497990000,36996.466666659995
1737497995000,36996.466666659995
1737498000000,44980.716666659995
1737498005000,46934.21666666
1737498010000,46934.21666666
1737498015000,44843.08333333
1737498020000,45265.3
1737498025000,39082.61666666
1737498030000,40407.43333333
1737498035000,36935.18333333
1737498040000,40659.78333333
1737498045000,27810.61666666
1737498050000,26918.41666666
1737498055000,32227.933333330002
1737498060000,30668.833333330003
1737498065000,36668.03333333
1737498070000,41870.66666666
1737498075000,39642.983333330005
1737498080000,37256.4
1737498085000,41852.4
1737498090000,35699.8
1737498095000,41385.26666666
1737498100000,37657.86666666
1737498105000,39651.9
1737498110000,39651.9
1737498115000,39211.85
1737498120000,38741.08333333
1737498125000,35843.983333330005
1737498130000,36514.51666666
1737498135000,41638.68333333
1737498140000,40557.25
1737498145000,42040.63333333
1737498150000,42040.63333333
1737498155000,40870.466666659995
1737498160000,41724.6
1737498165000,
