,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs
,Source:_Source2
,0
Timestamp,
1737807370000,-9.223372036854776e+18
1737807375000,-9.223372036854776e+18
1737807380000,-9.223372036854776e+18
1737807385000,-9.223372036854776e+18
1737807390000,-9.223372036854776e+18
1737807395000,-9.223372036854776e+18
1737807400000,-9.223372036854776e+18
1737807405000,-9.223372036854776e+18
1737807410000,-9.223372036854776e+18
1737807415000,-9.223372036854776e+18
1737807420000,-9.223372036854776e+18
1737807425000,-9.223372036854776e+18
1737807430000,-9.223372036854776e+18
1737807435000,-9.223372036854776e+18
1737807440000,-9.223372036854776e+18
1737807445000,-9.223372036854776e+18
1737807450000,-9.223372036854776e+18
1737807455000,-9.223372036854776e+18
1737807460000,-9.223372036854776e+18
1737807465000,-9.223372036854776e+18
1737807470000,-9.223372036854776e+18
1737807475000,-9.223372036854776e+18
1737807480000,-9.223372036854776e+18
1737807485000,-9.223372036854776e+18
1737807490000,-9.223372036854776e+18
1737807495000,-9.223372036854776e+18
1737807500000,-9.223372036854776e+18
1737807505000,-9.223372036854776e+18
1737807510000,-9.223372036854776e+18
1737807515000,-9.223372036854776e+18
1737807520000,-9.223372036854776e+18
1737807525000,-9.223372036854776e+18
1737807530000,-9.223372036854776e+18
1737807535000,-9.223372036854776e+18
1737807540000,-9.223372036854775e+18
1737807545000,-9.223372036854775e+18
1737807550000,-9.223372036854775e+18
1737807555000,-9.223372036854775e+18
1737807560000,-9.223372036854775e+18
1737807565000,-9.223372036854775e+18
1737807570000,-9.223372036854775e+18
1737807575000,-9.223372036854775e+18
1737807580000,-9.223372036854775e+18
1737807585000,-9.223372036854775e+18
1737807590000,-9.223372036854775e+18
1737807595000,-9.223372036854775e+18
1737807600000,-9.223372036854775e+18
1737807605000,-9.223372036854775e+18
1737807610000,-9.223372036854775e+18
1737807615000,
