,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs
,Source:_Source2
,0
Timestamp,
1736822145000,-9.223372036854775e+18
1736822150000,-9.223372036854775e+18
1736822155000,-9.223372036854775e+18
1736822160000,-9.223372036854775e+18
1736822165000,-9.223372036854775e+18
1736822170000,-9.223372036854775e+18
1736822175000,-9.223372036854775e+18
1736822180000,-9.223372036854775e+18
1736822185000,-9.223372036854775e+18
1736822190000,-9.223372036854775e+18
1736822195000,-9.223372036854775e+18
1736822200000,-9.223372036854775e+18
1736822205000,-9.223372036854775e+18
1736822210000,-9.223372036854775e+18
1736822215000,-9.223372036854775e+18
1736822220000,-9.223372036854775e+18
1736822225000,-9.223372036854775e+18
1736822230000,-9.223372036854775e+18
1736822235000,-9.223372036854775e+18
1736822240000,-9.223372036854775e+18
1736822245000,-9.223372036854775e+18
1736822250000,-9.223372036854775e+18
1736822255000,-9.223372036854775e+18
1736822260000,-9.223372036854775e+18
1736822265000,-9.223372036854775e+18
1736822270000,-9.223372036854775e+18
1736822275000,-9.223372036854775e+18
1736822280000,-9.223372036854775e+18
1736822285000,-9.223372036854775e+18
1736822290000,-9.223372036854775e+18
1736822295000,-9.223372036854775e+18
1736822300000,-9.223372036854775e+18
1736822305000,-9.223372036854775e+18
1736822310000,-9.223372036854775e+18
1736822315000,-9.223372036854775e+18
1736822320000,-9.223372036854775e+18
1736822325000,-9.223372036854775e+18
1736822330000,-9.223372036854775e+18
1736822335000,-9.223372036854775e+18
1736822340000,-9.223372036854775e+18
1736822345000,-9.223372036854775e+18
1736822350000,-9.223372036854775e+18
1736822355000,-9.223372036854775e+18
1736822360000,-9.223372036854775e+18
1736822365000,-9.223372036854775e+18
1736822370000,-9.223372036854775e+18
1736822375000,-9.223372036854775e+18
1736822380000,-9.223372036854775e+18
1736822385000,-9.223372036854775e+18
1736822390000,-9.223372036854775e+18
1736822395000,
1736822420000,-9.223372036854775e+18
1736822425000,-9.223372036854775e+18
1736822430000,-9.223372036854775e+18
1736822435000,-9.223372036854775e+18
1736822440000,-9.223372036854775e+18
1736822445000,-9.223372036854775e+18
1736822450000,-9.223372036854775e+18
1736822455000,-9.223372036854775e+18
1736822460000,-9.223372036854775e+18
1736822465000,-9.223372036854775e+18
1736822470000,-9.223372036854775e+18
1736822475000,-9.223372036854775e+18
1736822480000,-9.223372036854775e+18
