Timestamp,"('flink_taskmanager_job_task_numRecordsInPerSecond', 0)","('flink_taskmanager_job_task_numRecordsInPerSecond', 1)","('flink_taskmanager_job_task_numRecordsInPerSecond', 2)","('flink_taskmanager_job_task_numRecordsInPerSecond', 3)","('flink_taskmanager_job_task_numRecordsInPerSecond', 4)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 0)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 1)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 2)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 3)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 4)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 1)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 2)",flink_jobmanager_job_lastCheckpointSize,flink_jobmanager_job_lastCheckpointDuration,Parallelism
1520,10893.68333333,11172.85,11157.06666666,11146.65,10828.65,912.0,631.0,639.0,598.0,675.0,245.0,240.0,15701624.0,1008.0,5
1525,11280.05,11307.36666666,11366.95,11419.16666666,10960.8,907.0,631.0,630.0,587.0,657.0,236.0,223.0,21683683.0,2046.0,5
1530,11489.81666666,11599.06666666,11064.45,11100.98333333,10726.0,910.0,631.0,642.0,599.0,670.0,229.0,193.0,6367703.0,1696.0,5
1535,11134.86666666,11263.11666666,11066.7,11190.6,10771.1,925.0,645.0,641.0,591.0,666.0,234.0,217.0,11689957.0,1799.0,5
1540,11190.0,11372.93333333,11343.08333333,11330.56666666,11091.43333333,915.0,646.0,644.0,593.0,663.0,220.0,212.0,18984363.0,1502.0,5
1545,11454.4,11495.36666666,11488.91666666,11550.73333333,11162.35,926.0,655.0,646.0,592.0,652.0,205.0,211.0,7604485.0,1849.0,5
1550,11624.033333329999,11727.216666659999,11485.75,11550.95,11163.05,921.0,662.0,653.0,589.0,655.0,209.0,216.0,12980593.0,1653.0,5
1555,11561.31666666,11670.7,11548.15,11524.96666666,11238.31666666,922.0,669.0,651.0,590.0,644.0,207.0,216.0,16621895.0,1456.0,5
1560,11687.05,11741.366666659998,11338.96666666,11355.35,11000.633333329999,940.0,670.0,661.0,594.0,644.0,200.0,211.0,7701344.0,2277.0,5
1565,11259.93333333,11530.65,11383.85,11437.533333329999,11004.36666666,951.0,675.0,664.0,589.0,641.0,205.0,218.0,11853181.0,1298.0,5
1570,11432.75,11525.18333333,11386.5,11425.43333333,11086.93333333,947.0,673.0,666.0,590.0,636.0,200.0,219.0,15782751.0,2228.0,5
1575,11385.08333333,11495.76666666,11589.95,11571.116666659998,11056.76666666,950.0,675.0,662.0,589.0,638.0,190.0,219.0,12890378.0,2095.0,5
1580,11611.8,11598.466666659999,11203.5,11343.81666666,10904.23333333,948.0,675.0,656.0,586.0,627.0,178.0,202.0,7764001.0,1844.0,5
1585,11275.85,11507.91666666,11323.55,11409.18333333,11012.4,953.0,669.0,655.0,591.0,630.0,193.0,224.0,15627458.0,1181.0,5
1590,11418.98333333,11570.383333329999,11449.26666666,11543.9,11155.283333329999,950.0,657.0,641.0,583.0,619.0,182.0,228.0,12810027.0,2289.0,5
1595,11516.73333333,11709.91666666,11455.46666666,11515.533333329999,11129.05,945.0,654.0,647.0,597.0,623.0,194.0,221.0,7408258.0,2072.0,5
1600,11299.25,11672.08333333,11165.25,11308.71666666,10784.31666666,958.0,662.0,633.0,594.0,613.0,196.0,231.0,11289507.0,1717.0,5
1605,11329.01666666,11473.033333329999,11229.16666666,,10918.6,950.0,649.0,620.0,,615.0,209.0,241.0,,2086.0,4
355,,,,,,,,,,,,,-1.0,,0
675,,,,,,,,,,,,,-1.0,,0
1005,,,,,,,,,,,,,-1.0,,0
1330,,,,,,,,,,,,,-1.0,,0
315,,,,,,,,,,,,,,,0
