,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond
1737110790000,1000.0,850.0,,,,,,
1737110795000,1000.0,872.0,,,,,,
1737110800000,1000.0,887.0,,,,,,
1737110805000,1000.0,876.0,,,,,,
1737110810000,1000.0,865.0,,,,,,
1737110815000,1000.0,889.0,,,,,,
1737110820000,1000.0,895.0,,,,,,
1737110825000,1000.0,906.0,,,,,,
1737110830000,992.0,912.0,,,,,,
1737110835000,992.0,891.0,,,,,,
1737110840000,992.0,928.0,,,,,,
1737110845000,992.0,901.0,,,,,,
1737110850000,992.0,903.0,,,,,,
1737110855000,992.0,892.0,,,,,,
1737110860000,992.0,881.0,,,,,,
1737110865000,992.0,899.0,,,,,,
1737110870000,992.0,910.0,,,,,,
1737110875000,,,,,,,,
1737110895000,1000.0,,1000.0,,,,,
1737110900000,696.0,1000.0,88.0,1000.0,,,,
1737110905000,848.0,403.0,189.0,90.0,,,,
1737110910000,898.0,501.0,285.0,189.0,,,,
1737110915000,923.0,565.0,409.0,283.0,,,,
1737110920000,938.0,663.0,459.0,397.0,,,,
1737110925000,949.0,664.0,528.0,427.0,,,,
1737110930000,956.0,706.0,534.0,499.0,,,,
1737110935000,962.0,704.0,582.0,502.0,,,,
1737110940000,964.0,731.0,582.0,534.0,,,,
1737110945000,963.0,715.0,582.0,548.0,,,,
1737110950000,966.0,716.0,609.0,551.0,,,,
1737110955000,969.0,730.0,622.0,571.0,,,,
1737110960000,994.0,746.0,674.0,587.0,,,,
1737110965000,993.0,780.0,715.0,640.0,,,,
1737110970000,993.0,785.0,745.0,681.0,,,,
1737110975000,993.0,811.0,748.0,710.0,,,,
1737110980000,994.0,810.0,747.0,714.0,,,,
1737110985000,992.0,818.0,744.0,726.0,,,,
1737110990000,992.0,807.0,772.0,726.0,,,,
1737110995000,992.0,826.0,766.0,744.0,,,,
1737111000000,994.0,829.0,786.0,744.0,,,,
1737111005000,997.0,853.0,821.0,749.0,,,,
1737111010000,996.0,862.0,804.0,781.0,,,,
1737111015000,996.0,842.0,804.0,769.0,,,,
1737111020000,996.0,836.0,818.0,767.0,,,,
1737111025000,997.0,833.0,821.0,774.0,,,,
1737111030000,996.0,858.0,825.0,771.0,,,,
1737111035000,996.0,846.0,830.0,779.0,,,,
1737111040000,996.0,847.0,841.0,787.0,,,,
1737111045000,997.0,860.0,841.0,797.0,,,,
1737111050000,996.0,852.0,833.0,778.0,,,,
1737111055000,996.0,840.0,839.0,788.0,,,,
1737111060000,996.0,838.0,842.0,800.0,,,,
1737111065000,995.0,845.0,828.0,811.0,,,,
1737111070000,996.0,852.0,839.0,793.0,,,,
1737111075000,992.0,871.0,850.0,797.0,,,,
1737111080000,992.0,884.0,836.0,819.0,,,,
1737111085000,991.0,873.0,834.0,809.0,,,,
1737111090000,992.0,869.0,838.0,811.0,,,,
1737111095000,992.0,880.0,834.0,804.0,,,,
1737111100000,992.0,867.0,836.0,797.0,,,,
1737111105000,992.0,860.0,847.0,786.0,,,,
1737111110000,992.0,878.0,848.0,803.0,,,,
1737111115000,989.0,892.0,849.0,800.0,,,,
1737111120000,989.0,891.0,845.0,791.0,,,,
1737111125000,989.0,870.0,849.0,783.0,,,,
1737111130000,989.0,875.0,859.0,792.0,,,,
1737111135000,980.0,879.0,854.0,806.0,,,,
1737111140000,974.0,876.0,872.0,788.0,,,,
1737111145000,974.0,903.0,869.0,787.0,,,,
1737111150000,,,,795.0,,,,
1737111155000,,,,,,,,
1737111175000,1000.0,1000.0,,1000.0,1000.0,1000.0,,
1737111180000,254.0,0.0,564.0,1000.0,584.0,1000.0,,
1737111185000,597.0,173.0,526.0,0.0,577.0,0.0,,
1737111190000,732.0,336.0,650.0,150.0,681.0,136.0,,
1737111195000,799.0,456.0,648.0,345.0,710.0,290.0,,
1737111200000,828.0,527.0,665.0,468.0,726.0,378.0,,
1737111205000,848.0,566.0,701.0,572.0,744.0,461.0,,
1737111210000,864.0,608.0,724.0,625.0,771.0,521.0,,
1737111215000,876.0,612.0,728.0,667.0,785.0,579.0,,
1737111220000,885.0,626.0,698.0,671.0,749.0,583.0,,
1737111225000,897.0,655.0,701.0,676.0,759.0,587.0,,
1737111230000,905.0,665.0,714.0,683.0,768.0,614.0,,
1737111235000,911.0,677.0,723.0,675.0,772.0,635.0,,
1737111240000,973.0,765.0,749.0,688.0,799.0,654.0,,
1737111245000,968.0,779.0,772.0,771.0,825.0,721.0,,
1737111250000,964.0,801.0,763.0,799.0,820.0,751.0,,
1737111255000,962.0,811.0,765.0,815.0,817.0,766.0,,
1737111260000,965.0,815.0,778.0,819.0,820.0,780.0,,
1737111265000,967.0,830.0,781.0,809.0,824.0,769.0,,
1737111270000,967.0,835.0,780.0,808.0,811.0,775.0,,
1737111275000,967.0,856.0,779.0,799.0,806.0,751.0,,
1737111280000,965.0,873.0,813.0,814.0,830.0,743.0,,
1737111285000,965.0,860.0,824.0,830.0,832.0,745.0,,
1737111290000,958.0,853.0,813.0,851.0,815.0,753.0,,
1737111295000,959.0,859.0,803.0,858.0,801.0,727.0,,
1737111300000,951.0,871.0,810.0,864.0,799.0,723.0,,
1737111305000,960.0,879.0,814.0,881.0,800.0,722.0,,
1737111310000,959.0,880.0,812.0,875.0,789.0,723.0,,
1737111315000,958.0,881.0,821.0,871.0,796.0,716.0,,
1737111320000,955.0,881.0,816.0,873.0,790.0,707.0,,
1737111325000,947.0,879.0,805.0,878.0,786.0,706.0,,
1737111330000,946.0,870.0,804.0,877.0,792.0,705.0,,
1737111335000,947.0,874.0,804.0,865.0,793.0,720.0,,
1737111340000,948.0,873.0,802.0,863.0,798.0,746.0,,
1737111345000,942.0,878.0,800.0,853.0,797.0,763.0,,
1737111350000,949.0,895.0,808.0,841.0,816.0,743.0,,
1737111355000,949.0,895.0,819.0,860.0,831.0,762.0,,
1737111360000,952.0,870.0,783.0,845.0,799.0,767.0,,
1737111365000,948.0,870.0,774.0,821.0,784.0,748.0,,
1737111370000,952.0,871.0,782.0,824.0,797.0,748.0,,
1737111375000,954.0,865.0,786.0,827.0,802.0,763.0,,
1737111380000,956.0,853.0,784.0,822.0,803.0,778.0,,
1737111385000,966.0,860.0,784.0,817.0,801.0,787.0,,
1737111390000,969.0,860.0,777.0,808.0,791.0,779.0,,
1737111395000,967.0,863.0,777.0,826.0,786.0,775.0,,
1737111400000,968.0,858.0,763.0,833.0,785.0,778.0,,
1737111405000,968.0,835.0,767.0,838.0,778.0,772.0,,
1737111410000,969.0,843.0,766.0,836.0,779.0,782.0,,
1737111415000,966.0,847.0,762.0,814.0,787.0,786.0,,
1737111420000,970.0,847.0,783.0,827.0,819.0,773.0,,
1737111425000,975.0,865.0,795.0,845.0,831.0,788.0,,
1737111430000,,,,,,809.0,,
1737111435000,,,,,,,,
1737111455000,1000.0,971.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
1737111460000,1000.0,985.0,102.0,388.0,126.0,911.0,30.0,1000.0
1737111465000,491.0,988.0,508.0,556.0,533.0,915.0,416.0,86.0
1737111470000,737.0,916.0,595.0,635.0,559.0,908.0,497.0,429.0
1737111475000,814.0,897.0,622.0,670.0,624.0,873.0,578.0,554.0
1737111480000,860.0,887.0,655.0,675.0,655.0,865.0,582.0,558.0
1737111485000,878.0,865.0,645.0,688.0,657.0,864.0,614.0,601.0
1737111490000,895.0,869.0,677.0,711.0,677.0,864.0,629.0,636.0
1737111495000,907.0,847.0,684.0,719.0,693.0,849.0,652.0,661.0
1737111500000,919.0,840.0,674.0,719.0,678.0,837.0,649.0,669.0
1737111505000,915.0,833.0,692.0,721.0,697.0,828.0,650.0,677.0
1737111510000,916.0,833.0,706.0,732.0,713.0,828.0,663.0,686.0
1737111515000,920.0,818.0,727.0,738.0,735.0,835.0,675.0,707.0
1737111520000,915.0,803.0,787.0,780.0,794.0,834.0,739.0,718.0
1737111525000,956.0,787.0,784.0,784.0,786.0,824.0,737.0,769.0
1737111530000,956.0,800.0,785.0,789.0,798.0,810.0,747.0,780.0
1737111535000,955.0,792.0,801.0,776.0,809.0,819.0,740.0,768.0
1737111540000,948.0,782.0,786.0,786.0,802.0,815.0,763.0,786.0
1737111545000,946.0,793.0,809.0,789.0,821.0,814.0,762.0,796.0
1737111550000,945.0,787.0,798.0,781.0,821.0,816.0,772.0,797.0
1737111555000,944.0,792.0,808.0,775.0,824.0,820.0,774.0,794.0
1737111560000,941.0,789.0,816.0,774.0,823.0,826.0,782.0,792.0
1737111565000,945.0,778.0,816.0,784.0,822.0,820.0,797.0,800.0
1737111570000,952.0,774.0,791.0,761.0,793.0,801.0,778.0,791.0
1737111575000,953.0,771.0,774.0,744.0,782.0,790.0,759.0,773.0
1737111580000,961.0,776.0,774.0,735.0,783.0,782.0,764.0,774.0
1737111585000,961.0,769.0,778.0,743.0,781.0,791.0,766.0,793.0
1737111590000,951.0,763.0,783.0,750.0,788.0,798.0,764.0,796.0
1737111595000,948.0,770.0,781.0,767.0,783.0,793.0,758.0,812.0
1737111600000,954.0,779.0,794.0,777.0,797.0,790.0,761.0,826.0
1737111605000,950.0,773.0,802.0,784.0,803.0,775.0,762.0,831.0
1737111610000,947.0,775.0,806.0,800.0,800.0,764.0,754.0,832.0
1737111615000,947.0,779.0,809.0,802.0,802.0,766.0,734.0,817.0
1737111620000,949.0,784.0,798.0,804.0,810.0,761.0,746.0,826.0
1737111625000,950.0,788.0,790.0,792.0,813.0,770.0,723.0,823.0
1737111630000,944.0,797.0,806.0,806.0,843.0,784.0,749.0,837.0
1737111635000,942.0,781.0,820.0,822.0,841.0,790.0,755.0,851.0
1737111640000,936.0,767.0,801.0,807.0,828.0,770.0,746.0,837.0
1737111645000,935.0,779.0,784.0,799.0,831.0,746.0,747.0,834.0
1737111650000,944.0,780.0,784.0,779.0,826.0,752.0,747.0,805.0
1737111655000,946.0,784.0,775.0,782.0,821.0,756.0,761.0,811.0
1737111660000,944.0,779.0,768.0,765.0,806.0,765.0,762.0,795.0
1737111665000,935.0,782.0,752.0,769.0,799.0,778.0,761.0,793.0
1737111670000,939.0,779.0,750.0,757.0,805.0,790.0,761.0,784.0
1737111675000,937.0,781.0,745.0,764.0,810.0,788.0,789.0,809.0
1737111680000,936.0,776.0,767.0,768.0,819.0,795.0,764.0,811.0
1737111685000,936.0,776.0,758.0,767.0,803.0,792.0,790.0,815.0
1737111690000,941.0,761.0,771.0,764.0,802.0,797.0,782.0,792.0
1737111695000,938.0,773.0,751.0,770.0,792.0,785.0,787.0,783.0
1737111700000,947.0,,,,,796.0,,
1737111705000,,,,,,,,
