,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737537465000,0.0
1737537470000,0.0
1737537475000,0.0
1737537480000,170.7833333333
1737537485000,549.7666666666
1737537490000,549.7666666666
1737537495000,5962.08333333
1737537500000,10716.11666666
1737537505000,14972.5
1737537510000,20535.8
1737537515000,26347.266666659998
1737537520000,26347.266666659998
1737537525000,37331.85
1737537530000,41962.33333333
1737537535000,41962.33333333
1737537540000,47976.43333333
1737537545000,51945.866666660004
1737537550000,51945.866666660004
1737537555000,48101.08333333
1737537560000,48490.21666666
1737537565000,44233.83333333
1737537570000,44968.983333330005
1737537575000,39157.51666666
1737537580000,45028.25
1737537585000,34043.66666666
1737537590000,29927.183333330002
1737537595000,29927.183333330002
1737537600000,27425.75
1737537605000,31478.11666666
1737537610000,37490.41666666
1737537615000,43761.36666666
1737537620000,44377.9
1737537625000,44377.9
1737537630000,44307.4
1737537635000,44307.4
1737537640000,44161.8
1737537645000,44161.8
1737537650000,44830.18333333
1737537655000,44830.18333333
1737537660000,43377.216666659995
1737537665000,41581.51666666
1737537670000,41803.483333330005
1737537675000,42738.7
1737537680000,44480.56666666
1737537685000,51044.46666666
1737537690000,44816.51666666
1737537695000,50806.28333333
1737537700000,45081.15
1737537705000,
