Timestamp,"('flink_taskmanager_job_task_numRecordsInPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 0)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 1)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 2)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 0)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 1)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 2)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 1)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 2)",flink_jobmanager_job_lastCheckpointSize,flink_jobmanager_job_lastCheckpointDuration,Parallelism
420,2296.35,2150.7166666666,,1000.0,534.0,,1000.0,1000.0,21918213.0,4889.0,2
425,2114.3,2222.05,,1000.0,565.0,,1000.0,1000.0,24194245.0,7672.0,2
430,2151.75,2184.6,,1000.0,575.0,,1000.0,1000.0,4783634.0,3014.0,2
435,2248.95,2613.45,,1000.0,557.0,,1000.0,1000.0,8336193.0,3126.0,2
440,2830.45,3119.4833333333004,,1000.0,532.0,,1000.0,1000.0,10677275.0,4392.0,2
445,3207.85,3067.8666666666,,1000.0,533.0,,1000.0,1000.0,10677275.0,4392.0,2
450,3207.85,3067.8666666666,,1000.0,619.0,,1000.0,1000.0,10677275.0,4392.0,2
455,3207.85,3316.0,,1000.0,656.0,,1000.0,1000.0,15211259.0,15586.0,2
460,3399.23333333,3431.93333333,,1000.0,694.0,,1000.0,954.0,15211259.0,15586.0,2
465,3719.63333333,3944.8,,1000.0,666.0,,1000.0,957.0,18395207.0,7830.0,2
470,4207.21666667,4340.55,,1000.0,691.0,,1000.0,853.0,20774614.0,4968.0,2
475,4415.51666667,4121.36666667,,1000.0,724.0,,1000.0,791.0,23636456.0,5215.0,2
480,4197.41666667,4299.83333333,,1000.0,705.0,,1000.0,801.0,9061475.0,7846.0,2
485,4404.3,4420.2,,1000.0,684.0,,1000.0,785.0,10455306.0,3099.0,2
490,4342.13333333,4433.23333333,,1000.0,681.0,,1000.0,798.0,12586937.0,5059.0,2
495,4396.21666667,4351.71666667,,1000.0,692.0,,1000.0,781.0,15267709.0,4291.0,2
500,4215.16666667,4261.51666667,,1000.0,667.0,,1000.0,792.0,13201209.0,5667.0,2
505,4364.1,4353.65,,1000.0,651.0,,1000.0,780.0,13201209.0,5667.0,2
510,4364.1,4353.65,,1000.0,651.0,,1000.0,697.0,13201209.0,5667.0,2
515,4364.1,4105.51666667,,1000.0,700.0,,955.0,507.0,13201209.0,5667.0,2
520,4138.03333333,3928.36666667,,1000.0,710.0,,687.0,429.0,13201209.0,5667.0,2
525,3682.15,,,1000.0,,,581.0,332.0,,,1
530,,,,,,,,,,,0
555,0.0,0.0,,,,,0.0,0.0,-1.0,-1.0,2
560,0.0,0.0,0.0,,,,0.0,0.0,-1.0,-1.0,3
565,0.0,0.0,0.0,,,,0.0,0.0,-1.0,-1.0,3
570,0.0,0.0,0.0,,,,0.0,0.0,-1.0,-1.0,3
575,0.0,0.0,0.0,,,,0.0,0.0,-1.0,-1.0,3
580,0.0,0.0,0.0,,,,0.0,0.0,-1.0,-1.0,3
585,0.0,0.0,0.0,,,,0.0,0.0,-1.0,-1.0,3
590,0.0,0.0,0.0,,,,0.0,0.0,-1.0,-1.0,3
595,0.0,0.0,0.0,,1000.0,,0.0,0.0,-1.0,-1.0,3
600,0.0,0.0,0.0,997.0,937.0,,0.0,0.0,-1.0,-1.0,3
605,3.25,83.4,0.0,892.0,863.0,1000.0,0.0,0.0,-1.0,-1.0,3
610,167.4166666666,313.3,0.0,900.0,813.0,1000.0,10.0,6.0,-1.0,-1.0,3
615,469.1666666666,614.4,161.0333333333,909.0,771.0,991.0,37.0,20.0,4365322.0,3872.0,3
620,751.35,939.8,490.8333333333,917.0,710.0,972.0,70.0,51.0,5848747.0,3209.0,3
625,1077.85,1300.2666666666,726.1666666666,917.0,672.0,921.0,105.0,100.0,7434247.0,2929.0,3
630,1301.0666666666,1300.2666666666,1072.6833333333,917.0,672.0,892.0,166.0,158.0,7434247.0,2929.0,3
635,1562.0333333333,1585.4333333333,1300.7,917.0,649.0,877.0,279.0,258.0,7434247.0,2929.0,3
640,1613.0166666666,1592.6666666666,1300.7,838.0,565.0,877.0,353.0,339.0,7434247.0,2929.0,3
645,1823.6333333333,1849.6166666666,1300.7,800.0,535.0,877.0,488.0,475.0,14145361.0,4470.0,3
650,1876.3666666666,1849.6166666666,1579.0,800.0,535.0,877.0,558.0,561.0,14145361.0,4470.0,3
655,1876.3666666666,1908.8166666666,1846.5,800.0,505.0,877.0,641.0,644.0,14145361.0,4470.0,3
660,2118.9166666666,2397.3,1846.5,802.0,504.0,877.0,837.0,836.0,17422112.0,13401.0,3
665,2612.1833333333,2795.8666666666,1899.5166666666,880.0,530.0,876.0,877.0,862.0,6399422.0,2799.0,3
670,2904.4833333333,2982.8166666666,2604.8833333333,883.0,553.0,871.0,903.0,891.0,8382294.0,2830.0,3
675,2995.1833333333,2795.4166666666,2882.6333333333,883.0,608.0,850.0,910.0,920.0,9993566.0,3746.0,3
680,2790.2666666666,2742.3833333333,2916.8666666666,883.0,625.0,852.0,962.0,975.0,12439454.0,8790.0,3
685,2833.5833333333,2845.7,2762.8166666666,883.0,622.0,884.0,971.0,983.0,14600919.0,3390.0,3
690,3114.6666666666,3295.6,2862.5333333333,883.0,586.0,878.0,948.0,958.0,16502980.0,2951.0,3
695,3150.0833333333,3344.88333333,3097.5333333333,883.0,553.0,846.0,881.0,914.0,19442334.0,5686.0,3
700,3500.68333333,3651.95,3382.1,962.0,591.0,798.0,849.0,876.0,14509710.0,4491.0,3
705,3503.13333333,3395.0,3735.15,1000.0,621.0,744.0,772.0,800.0,14995409.0,4098.0,3
710,3450.4,3667.78333333,3649.35,1000.0,584.0,729.0,785.0,798.0,20663878.0,9738.0,3
715,3869.86666667,3760.75,3455.38333333,1000.0,599.0,719.0,851.0,869.0,20663878.0,9738.0,3
720,3627.31666667,3272.2666666666,3786.26666667,1000.0,647.0,685.0,738.0,761.0,20663878.0,9738.0,3
725,3130.8,2790.3,3733.25,1000.0,689.0,686.0,782.0,817.0,20663878.0,9738.0,3
730,2674.3333333333,2373.45,3027.8833333333,1000.0,722.0,691.0,831.0,866.0,20663878.0,9738.0,3
735,2556.15,2537.1666666666,2589.1,1000.0,725.0,721.0,1000.0,1000.0,28293754.0,22956.0,3
740,2514.3,2495.4,2529.4833333333,1000.0,768.0,709.0,1000.0,1000.0,9515228.0,6356.0,3
745,2532.9833333333,2561.2,2557.9666666666,1000.0,768.0,723.0,1000.0,1000.0,11175999.0,2594.0,3
750,2614.0833333333,2541.5,2431.5,1000.0,763.0,709.0,1000.0,1000.0,15835483.0,4395.0,3
755,2606.3333333333,2379.0666666666,2498.45,1000.0,791.0,711.0,1000.0,1000.0,8750949.0,2931.0,3
760,2309.0833333333,2221.5833333333,2548.7666666666,1000.0,814.0,712.0,1000.0,1000.0,8750949.0,2931.0,3
765,2341.85,2616.05,2249.3166666666,1000.0,787.0,765.0,1000.0,1000.0,14006457.0,9023.0,3
770,2838.8,2757.6,2327.7166666666,1000.0,774.0,752.0,1000.0,1000.0,16449012.0,3887.0,3
775,2763.65,2972.15,2695.7833333333,1000.0,735.0,710.0,1000.0,1000.0,18995436.0,5113.0,3
780,3268.5,3235.5333333333,2761.1,1000.0,706.0,693.0,1000.0,1000.0,13394461.0,2915.0,3
785,3284.95,3235.5333333333,3173.8833333333,1000.0,706.0,639.0,1000.0,1000.0,13394461.0,2915.0,3
790,3284.95,3235.5333333333,3236.1666666666,1000.0,706.0,636.0,1000.0,1000.0,13394461.0,2915.0,3
795,3010.6833333333,3095.7666666666,3236.1666666666,1000.0,698.0,636.0,776.0,835.0,13394461.0,2915.0,3
800,3196.05,,3030.6166666666,1000.0,,659.0,1000.0,1000.0,23628856.0,17279.0,2
805,,,,,,,,,,,0
550,,,,,,,,,,-1.0,0
