flink_operator_Map_throughput_out,1707939617,0
flink_operator_Map_throughput_out,1707939622,0
flink_operator_Map_throughput_out,1707939627,663.5
flink_operator_Map_throughput_out,1707939632,663.6
flink_operator_Map_throughput_out,1707939637,663.6
flink_operator_Map_throughput_out,1707939642,663.6
flink_operator_Map_throughput_out,1707939647,6405
flink_operator_Map_throughput_out,1707939652,12897.51666666
flink_operator_Map_throughput_out,1707939657,19951.41666666
flink_operator_Map_throughput_out,1707939662,27639.21666666
flink_operator_Map_throughput_out,1707939667,36884.7
flink_operator_Map_throughput_out,1707939672,45401.8
flink_operator_Map_throughput_out,1707939677,54450.6
flink_operator_Map_throughput_out,1707939682,63590.66666665999
flink_operator_Map_throughput_out,1707939687,72016.28333333
flink_operator_Map_throughput_out,1707939692,81157.51666666
flink_operator_Map_throughput_out,1707939697,89896.21666666
flink_operator_Map_throughput_out,1707939702,98904.96666666
flink_operator_Map_throughput_out,1707939707,102488.53333333
flink_operator_Map_throughput_out,1707939712,104898.76666666
flink_operator_Map_throughput_out,1707939717,106513.11666665999
flink_operator_Map_throughput_out,1707939722,107610.85
flink_operator_Map_throughput_out,1707939727,107684.91666665999
flink_operator_Map_throughput_out,1707939732,108361.3
flink_operator_Map_throughput_out,1707939737,108534.33333333
flink_operator_Map_throughput_out,1707939742,106370.06666665999
flink_operator_Map_throughput_out,1707939747,106638
flink_operator_Map_throughput_out,1707939752,106480.73333332999
flink_operator_Map_throughput_out,1707939757,106943.26666666
flink_operator_Map_throughput_out,1707939762,107035.45
flink_operator_Map_throughput_out,1707939767,107070.76666666
flink_operator_Map_throughput_out,1707939772,107404.51666666
flink_operator_Map_throughput_out,1707939777,107591.7
flink_operator_Map_throughput_out,1707939782,108084.35
flink_operator_Map_throughput_out,1707939787,108169.96666666
flink_operator_Map_throughput_out,1707939792,108124.36666665999
flink_operator_Map_throughput_out,1707939797,107614.2
flink_operator_Map_throughput_out,1707939802,109643.7
flink_operator_Map_throughput_out,1707939807,109636.85
