,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737228630000,0.0
1737228635000,933.8166666666
1737228640000,2463.65
1737228645000,3318.6166666665995
1737228650000,10782.81666666
1737228655000,12624.283333329999
1737228660000,18146.066666659997
1737228665000,18146.066666659997
1737228670000,21028.08333333
1737228675000,27178.083333330003
1737228680000,27178.083333330003
1737228685000,30272.36666666
1737228690000,33757.18333333
1737228695000,32823.36666666
1737228700000,37624.66666666
1737228705000,36769.7
1737228710000,35185.5
1737228715000,33344.03333333
1737228720000,30907.25
1737228725000,33293.45
1737228730000,30642.55
1737228735000,27005.9
1737228740000,31595.78333333
1737228745000,34016.5
1737228750000,30531.683333330002
1737228755000,36499.35
1737228760000,30168.21666666
1737228765000,33051.26666666
1737228770000,30659.566666659997
1737228775000,30680.48333333
1737228780000,33156.4
1737228785000,30770.2
1737228790000,36385.26666666
1737228795000,33871.91666666
1737228800000,31068.95
1737228805000,31300.6
1737228810000,31616.583333330003
1737228815000,31408.633333330003
1737228820000,31408.633333330003
1737228825000,33842.58333333
1737228830000,30354.28333333
1737228835000,36064.8
1737228840000,30503.883333330003
1737228845000,35531.61666666
1737228850000,30614.933333330002
1737228855000,31213.816666659997
1737228860000,37529.43333333
1737228865000,37009.81666666
1737228870000,
