,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737522015000,0.0
1737522020000,0.0
1737522025000,0.0
1737522030000,132.05
1737522035000,600.1
1737522040000,600.1
1737522045000,2009.1166666666
1737522050000,9709.0
1737522055000,9974.1
1737522060000,18536.16666666
1737522065000,18536.16666666
1737522070000,18536.16666666
1737522075000,25386.91666666
1737522080000,25386.91666666
1737522085000,25386.91666666
1737522090000,27951.633333330003
1737522095000,33168.61666666
1737522100000,33168.61666666
1737522105000,35654.08333333
1737522110000,30638.2
1737522115000,30373.1
1737522120000,27445.583333330003
1737522125000,27445.583333330003
1737522130000,30633.3
1737522135000,29491.55
1737522140000,34936.83333333
1737522145000,34936.83333333
1737522150000,38056.75
1737522155000,32683.21666666
1737522160000,35473.56666666
1737522165000,34959.35
1737522170000,32590.9
1737522175000,37859.31666666
1737522180000,32224.766666659998
1737522185000,37798.43333333
1737522190000,34610.716666659995
1737522195000,35085.28333333
1737522200000,29640.0
1737522205000,31079.46666666
1737522210000,30843.15
1737522215000,32507.71666666
1737522220000,35740.16666666
1737522225000,32359.9
1737522230000,38063.93333333
1737522235000,32795.51666666
1737522240000,38804.88333333
1737522245000,33231.216666659995
1737522250000,38978.233333330005
1737522255000,33124.6
1737522260000,
