,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs
,Source:_Source2
,0
Timestamp,
1737202015000,-9.223372036854775e+18
1737202020000,-9.223372036854775e+18
1737202025000,-9.223372036854775e+18
1737202030000,-9.223372036854775e+18
1737202035000,-9.223372036854775e+18
1737202040000,-9.223372036854775e+18
1737202045000,-9.223372036854775e+18
1737202050000,-9.223372036854775e+18
1737202055000,-9.223372036854775e+18
1737202060000,-9.223372036854775e+18
1737202065000,-9.223372036854775e+18
1737202070000,-9.223372036854775e+18
1737202075000,-9.223372036854775e+18
1737202080000,-9.223372036854775e+18
1737202085000,-9.223372036854775e+18
1737202090000,-9.223372036854775e+18
1737202095000,-9.223372036854775e+18
1737202100000,-9.223372036854775e+18
1737202105000,-9.223372036854775e+18
1737202110000,-9.223372036854775e+18
1737202115000,-9.223372036854775e+18
1737202120000,-9.223372036854775e+18
1737202125000,-9.223372036854775e+18
1737202130000,-9.223372036854775e+18
1737202135000,-9.223372036854775e+18
1737202140000,-9.223372036854775e+18
1737202145000,-9.223372036854775e+18
1737202150000,-9.223372036854775e+18
1737202155000,-9.223372036854775e+18
1737202160000,-9.223372036854775e+18
1737202165000,-9.223372036854775e+18
1737202170000,-9.223372036854775e+18
1737202175000,-9.223372036854775e+18
1737202180000,-9.223372036854775e+18
1737202185000,-9.223372036854775e+18
1737202190000,-9.223372036854775e+18
1737202195000,-9.223372036854775e+18
1737202200000,-9.223372036854775e+18
1737202205000,-9.223372036854775e+18
1737202210000,-9.223372036854775e+18
1737202215000,-9.223372036854775e+18
1737202220000,-9.223372036854775e+18
1737202225000,-9.223372036854775e+18
1737202230000,-9.223372036854775e+18
1737202235000,-9.223372036854775e+18
1737202240000,-9.223372036854775e+18
1737202245000,-9.223372036854775e+18
1737202250000,-9.223372036854775e+18
1737202255000,
