,flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond
,2
Timestamp,
1736201435000,0.0
1736201440000,22.0
1736201445000,79.0
1736201450000,107.0
1736201455000,148.0
1736201460000,243.0
1736201465000,302.0
1736201470000,315.0
1736201475000,363.0
1736201480000,404.0
1736201485000,409.0
1736201490000,410.0
1736201495000,416.0
1736201500000,465.0
1736201505000,461.0
1736201510000,483.0
1736201515000,505.0
1736201520000,493.0
1736201525000,491.0
1736201530000,501.0
1736201535000,484.0
1736201540000,481.0
1736201545000,492.0
1736201550000,502.0
1736201555000,506.0
1736201560000,496.0
1736201565000,522.0
1736201570000,536.0
1736201575000,510.0
1736201580000,513.0
1736201585000,502.0
1736201590000,492.0
1736201595000,485.0
1736201600000,484.0
1736201605000,476.0
1736201610000,476.0
1736201615000,476.0
1736201620000,482.0
1736201625000,493.0
1736201630000,485.0
1736201635000,506.0
1736201640000,513.0
1736201645000,496.0
1736201650000,503.0
1736201655000,505.0
1736201660000,486.0
1736201665000,474.0
1736201670000,481.0
1736201675000,481.0
1736201680000,468.0
1736201685000,463.0
1736201690000,461.0
1736201695000,458.0
1736201700000,444.0
1736201705000,467.0
1736201710000,466.0
1736201715000,457.0
1736201720000,460.0
1736201725000,471.0
1736201730000,462.0
1736201735000,462.0
1736201740000,469.0
1736201745000,
1736201765000,0.0
1736201770000,0.0
1736201775000,0.0
1736201780000,130.0
1736201785000,108.0
1736201790000,137.0
1736201795000,142.0
1736201800000,168.0
1736201805000,177.0
1736201810000,196.0
1736201815000,197.0
1736201820000,202.0
1736201825000,207.0
1736201830000,208.0
1736201835000,228.0
1736201840000,226.0
1736201845000,234.0
1736201850000,240.0
1736201855000,243.0
1736201860000,236.0
1736201865000,245.0
1736201870000,240.0
1736201875000,235.0
1736201880000,237.0
1736201885000,244.0
1736201890000,237.0
1736201895000,240.0
1736201900000,249.0
1736201905000,251.0
1736201910000,243.0
1736201915000,244.0
1736201920000,241.0
1736201925000,226.0
1736201930000,219.0
1736201935000,238.0
1736201940000,233.0
1736201945000,226.0
1736201950000,230.0
1736201955000,223.0
1736201960000,219.0
1736201965000,219.0
1736201970000,223.0
1736201975000,228.0
1736201980000,234.0
1736201985000,243.0
1736201990000,246.0
1736201995000,233.0
1736202000000,239.0
1736202005000,247.0
1736202010000,256.0
1736202015000,258.0
1736202020000,251.0
1736202025000,254.0
1736202030000,259.0
1736202035000,258.0
1736202040000,255.0
1736202045000,248.0
1736202050000,251.0
1736202055000,262.0
1736202060000,260.0
1736202065000,247.0
1736202070000,238.0
1736202075000,244.0
1736202080000,
1736202110000,0.0
1736202115000,0.0
1736202120000,0.0
1736202125000,0.0
1736202130000,29.0
1736202135000,34.0
1736202140000,32.0
1736202145000,27.0
1736202150000,24.0
1736202155000,22.0
1736202160000,19.0
1736202165000,23.0
1736202170000,21.0
1736202175000,24.0
1736202180000,27.0
1736202185000,27.0
1736202190000,19.0
1736202195000,16.0
1736202200000,16.0
1736202205000,17.0
1736202210000,17.0
1736202215000,16.0
1736202220000,22.0
1736202225000,18.0
1736202230000,26.0
1736202235000,25.0
1736202240000,23.0
1736202245000,25.0
1736202250000,24.0
1736202255000,25.0
1736202260000,24.0
1736202265000,24.0
1736202270000,26.0
1736202275000,26.0
1736202280000,22.0
1736202285000,22.0
1736202290000,14.0
1736202295000,12.0
1736202300000,11.0
1736202305000,10.0
1736202310000,13.0
1736202315000,12.0
1736202320000,13.0
1736202325000,13.0
1736202330000,13.0
1736202335000,21.0
1736202340000,23.0
1736202345000,23.0
1736202350000,24.0
1736202355000,24.0
1736202360000,24.0
1736202365000,24.0
1736202370000,21.0
1736202375000,20.0
1736202380000,19.0
1736202385000,20.0
1736202390000,17.0
1736202395000,11.0
1736202400000,7.0
1736202405000,6.0
1736202410000,7.0
1736202415000,10.0
1736202420000,11.0
1736202425000,
1736202445000,0.0
1736202450000,0.0
1736202455000,92.0
1736202460000,250.0
1736202465000,171.0
1736202470000,141.0
1736202475000,117.0
1736202480000,100.0
1736202485000,91.0
1736202490000,82.0
1736202495000,75.0
1736202500000,71.0
1736202505000,65.0
1736202510000,60.0
1736202515000,57.0
1736202520000,25.0
1736202525000,29.0
1736202530000,26.0
1736202535000,26.0
1736202540000,26.0
1736202545000,26.0
1736202550000,25.0
1736202555000,26.0
1736202560000,22.0
1736202565000,22.0
1736202570000,23.0
1736202575000,18.0
1736202580000,17.0
1736202585000,15.0
1736202590000,16.0
1736202595000,16.0
1736202600000,16.0
1736202605000,14.0
1736202610000,13.0
1736202615000,14.0
1736202620000,14.0
1736202625000,17.0
1736202630000,16.0
1736202635000,18.0
1736202640000,18.0
1736202645000,15.0
1736202650000,22.0
1736202655000,21.0
1736202660000,22.0
1736202665000,22.0
1736202670000,27.0
1736202675000,26.0
1736202680000,25.0
1736202685000,27.0
1736202690000,28.0
1736202695000,28.0
1736202700000,30.0
1736202705000,31.0
1736202710000,23.0
1736202715000,23.0
1736202720000,21.0
1736202725000,22.0
1736202730000,20.0
1736202735000,19.0
1736202740000,20.0
1736202745000,15.0
1736202750000,21.0
1736202755000,
