,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs
,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timestamp,,,,,,,,,,,,,,,
1737530875000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5846.0,116893.0,3231.0,-9.223372036854775e+18,-9.223372036854775e+18
1737530880000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1395.0,1806000.0,1181.0,-9.223372036854775e+18,-9.223372036854775e+18
1737530885000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541.0,256000.0,1014.0,-9.223372036854775e+18,-9.223372036854775e+18
1737530890000,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,606000.0,1000.0,-9.223372036854775e+18,-9.223372036854775e+18
1737530895000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,862.0,5113.0,794.0,-9.223372036854775e+18,-9.223372036854775e+18
1737530900000,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,256000.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737530905000,9.0,19.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,11.0,98046000.0,2.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737530910000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,99540000.0,6.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737530915000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,80604000.0,6.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737530920000,9.0,19.0,1.0,0.0,0.0,9.0,2.0,0.0,9.0,9.0,6570000.0,6.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737530925000,9.0,20.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,3249000.0,27.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737530930000,9.0,20.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,27.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737530935000,9.0,20.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,1.0,41.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737530940000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,5472000.0,79.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737530945000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,79.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737530950000,9.0,19.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,0.0,135.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737530955000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,10.0,2898000.0,83.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737530960000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,10.0,2304000.0,83.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737530965000,9.0,19.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,1.0,87.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737530970000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,75.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737530975000,9.0,18.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,1.0,135.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737530980000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,83.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737530985000,9.0,20.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,1.0,296470000.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737530990000,10.0,21.0,1.0,0.0,0.0,10.0,1.0,0.0,10.0,9.0,2560000.0,64.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
