,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737221480000,0.0
1737221485000,818.0666666666
1737221490000,2022.8
1737221495000,2022.8
1737221500000,9233.6
1737221505000,12402.41666666
1737221510000,16628.9
1737221515000,20442.1
1737221520000,27375.5
1737221525000,27375.5
1737221530000,34458.38333333
1737221535000,42742.466666659995
1737221540000,42742.466666659995
1737221545000,41969.93333333
1737221550000,47800.733333330005
1737221555000,47800.733333330005
1737221560000,44316.5
1737221565000,43585.983333330005
1737221570000,39673.716666659995
1737221575000,41143.61666666
1737221580000,34210.216666659995
1737221585000,34770.983333330005
1737221590000,27688.1
1737221595000,25418.883333330003
1737221600000,31392.333333330003
1737221605000,39053.75
1737221610000,38220.1
1737221615000,42124.28333333
1737221620000,41560.75
1737221625000,41947.43333333
1737221630000,41709.63333333
1737221635000,42161.18333333
1737221640000,42161.18333333
1737221645000,42199.18333333
1737221650000,42199.18333333
1737221655000,40725.53333333
1737221660000,40468.86666666
1737221665000,38869.8
1737221670000,38158.18333333
1737221675000,40413.75
1737221680000,37250.716666659995
1737221685000,36446.25
1737221690000,39954.93333333
1737221695000,34220.28333333
1737221700000,39838.06666666
1737221705000,39239.3
1737221710000,44540.233333330005
1737221715000,39999.01666666
1737221720000,34282.233333330005
1737221725000,
