,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737216615000,0.0
1737216620000,0.0
1737216625000,2186.1833333332997
1737216630000,2186.6
1737216635000,12104.9
1737216640000,15717.41666666
1737216645000,23286.48333333
1737216650000,24519.1
1737216655000,24519.1
1737216660000,30539.48333333
1737216665000,30539.48333333
1737216670000,30539.48333333
1737216675000,34902.75
1737216680000,36300.1
1737216685000,34113.91666666
1737216690000,39970.15
1737216695000,30051.85
1737216700000,32021.05
1737216705000,24451.98333333
1737216710000,24621.333333330003
1737216715000,24724.816666659997
1737216720000,22942.58333333
1737216725000,31161.266666659998
1737216730000,34374.01666666
1737216735000,36300.93333333
1737216740000,34903.58333333
1737216745000,40504.05
1737216750000,34647.4
1737216755000,36610.66666666
1737216760000,35201.35
1737216765000,35201.35
1737216770000,39733.3
1737216775000,39629.81666666
1737216780000,36063.0
1737216785000,28954.21666666
1737216790000,32231.1
1737216795000,33511.88333333
1737216800000,40308.9
1737216805000,38463.36666666
1737216810000,38463.36666666
1737216815000,36500.1
1737216820000,32327.7
1737216825000,32327.7
1737216830000,26393.78333333
1737216835000,26393.78333333
1737216840000,25722.45
1737216845000,24612.55
1737216850000,18122.91666666
1737216855000,10551.95
1737216860000,
