,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs
,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timestamp,,,,,,,,,,,,,,,
1737521355000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2564.0,7316000.0,1375.0,-9.223372036854775e+18,-9.223372036854775e+18
1737521360000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.0,604000.0,1030.0,-9.223372036854775e+18,-9.223372036854775e+18
1737521365000,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,24.0,256000.0,1001.0,-9.223372036854775e+18,-9.223372036854775e+18
1737521370000,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,256000.0,773.0,-9.223372036854775e+18,-9.223372036854775e+18
1737521375000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,862.0,325000.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737521380000,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,4.0,256000.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737521385000,9.0,19.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,32.0,2.0,1.0,-9.223372036854775e+18,-9.223372036854775e+18
1737521390000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,48636000.0,6.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737521395000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,29682000.0,16.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737521400000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2394000.0,16.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737521405000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,16.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737521410000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,3960000.0,51.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737521415000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,51.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737521420000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,51.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737521425000,9.0,19.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,3.0,87.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737521430000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,95.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737521435000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,95.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737521440000,9.0,19.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,0.0,67.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737521445000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,77.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737521450000,9.0,20.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,2304000.0,10587.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737521455000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,80.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737521460000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,80.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737521465000,9.0,21.0,1.0,0.0,0.0,11.0,1.0,0.0,9.0,9.0,2304000.0,69.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737521470000,9.0,19.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,3564000.0,72.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
