,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737508475000,1000.0
1737508480000,0.0
1737508485000,0.0
1737508490000,0.0
1737508495000,0.0
1737508500000,34.0
1737508505000,195.0
1737508510000,306.0
1737508515000,392.0
1737508520000,460.0
1737508525000,514.0
1737508530000,558.0
1737508535000,595.0
1737508540000,738.0
1737508545000,821.0
1737508550000,900.0
1737508555000,980.0
1737508560000,997.0
1737508565000,997.0
1737508570000,998.0
1737508575000,998.0
1737508580000,998.0
1737508585000,998.0
1737508590000,998.0
1737508595000,998.0
1737508600000,998.0
1737508605000,999.0
1737508610000,999.0
1737508615000,999.0
1737508620000,999.0
1737508625000,999.0
1737508630000,1000.0
1737508635000,1000.0
1737508640000,1000.0
1737508645000,1000.0
1737508650000,1000.0
1737508655000,1000.0
1737508660000,1000.0
1737508665000,1000.0
1737508670000,1000.0
1737508675000,1000.0
1737508680000,1000.0
1737508685000,1000.0
1737508690000,1000.0
1737508695000,1000.0
1737508700000,1000.0
1737508705000,1000.0
1737508710000,999.0
1737508715000,
