,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs
,Source:_Source2
,0
Timestamp,
1737020510000,-9.223372036854775e+18
1737020515000,-9.223372036854775e+18
1737020520000,-9.223372036854775e+18
1737020525000,-9.223372036854775e+18
1737020530000,-9.223372036854775e+18
1737020535000,-9.223372036854775e+18
1737020540000,-9.223372036854775e+18
1737020545000,-9.223372036854775e+18
1737020550000,-9.223372036854775e+18
1737020555000,-9.223372036854775e+18
1737020560000,-9.223372036854775e+18
1737020565000,-9.223372036854775e+18
1737020570000,-9.223372036854775e+18
1737020575000,-9.223372036854775e+18
1737020580000,-9.223372036854775e+18
1737020585000,-9.223372036854775e+18
1737020590000,-9.223372036854775e+18
1737020595000,-9.223372036854775e+18
1737020600000,-9.223372036854775e+18
1737020605000,-9.223372036854775e+18
1737020610000,-9.223372036854775e+18
1737020615000,-9.223372036854775e+18
1737020620000,-9.223372036854775e+18
1737020625000,-9.223372036854775e+18
1737020630000,-9.223372036854775e+18
1737020635000,-9.223372036854775e+18
1737020640000,-9.223372036854775e+18
1737020645000,-9.223372036854775e+18
1737020650000,-9.223372036854775e+18
1737020655000,-9.223372036854775e+18
1737020660000,-9.223372036854775e+18
1737020665000,-9.223372036854775e+18
1737020670000,-9.223372036854775e+18
1737020675000,-9.223372036854775e+18
1737020680000,-9.223372036854775e+18
1737020685000,-9.223372036854775e+18
1737020690000,-9.223372036854775e+18
1737020695000,-9.223372036854775e+18
1737020700000,-9.223372036854775e+18
1737020705000,-9.223372036854775e+18
1737020710000,-9.223372036854775e+18
1737020715000,-9.223372036854775e+18
1737020720000,-9.223372036854775e+18
1737020725000,-9.223372036854775e+18
1737020730000,-9.223372036854775e+18
1737020735000,-9.223372036854775e+18
1737020740000,-9.223372036854775e+18
1737020745000,-9.223372036854775e+18
1737020750000,
1737020775000,-9.223372036854775e+18
1737020780000,-9.223372036854775e+18
1737020785000,-9.223372036854775e+18
1737020790000,-9.223372036854775e+18
1737020795000,-9.223372036854775e+18
1737020800000,-9.223372036854775e+18
1737020805000,-9.223372036854775e+18
1737020810000,-9.223372036854775e+18
1737020815000,-9.223372036854775e+18
1737020820000,-9.223372036854775e+18
1737020825000,-9.223372036854775e+18
1737020830000,-9.223372036854775e+18
1737020835000,-9.223372036854775e+18
1737020840000,-9.223372036854775e+18
1737020845000,-9.223372036854775e+18
