Timestamp,flink_jobmanager_job_lastCheckpointSize
0,-1.0
5,-1.0
10,-1.0
15,-1.0
20,1500631.0
25,1500631.0
30,10818830.0
35,28171210.0
40,40943799.0
45,37383177.0
50,69276322.0
55,79585440.0
60,31124034.0
65,52368303.0
70,81136518.0
75,22624348.0
80,39180854.0
85,67230817.0
90,25307027.0
95,45004969.0
100,63120086.0
105,32142810.0
110,51854970.0
115,81727616.0
120,95298067.0
125,50335811.0
130,68326975.0
135,79621570.0
140,28562379.0
145,68999732.0
150,84450047.0
155,31296632.0
160,55475857.0
165,76522225.0
170,36706511.0
175,56356631.0
180,73739688.0
185,42741023.0
190,83319006.0
195,108952552.0
200,127575288.0
205,64648901.0
210,88411210.0
215,111133968.0
220,42533633.0
225,91425957.0
230,104233840.0
235,47253974.0
240,73821793.0
245,99071144.0
250,
275,-1.0
280,-1.0
285,8159280.0
290,13944521.0
295,29651175.0
300,50754502.0
305,72000357.0
310,95945098.0
315,121585895.0
320,90099431.0
325,143229002.0
330,167768505.0
335,29127608.0
340,72000564.0
345,80906224.0
350,24722657.0
355,38740716.0
360,60695987.0
365,29237899.0
370,46270288.0
375,64497711.0
380,37245222.0
385,58310909.0
390,77791889.0
395,94349528.0
400,61540774.0
405,76532971.0
410,95785706.0
415,34631718.0
420,80280768.0
425,95038185.0
430,31308155.0
435,49995751.0
440,86006303.0
445,40501240.0
450,64514992.0
455,87877961.0
460,32491250.0
465,75416929.0
470,104523513.0
475,119600576.0
480,50303301.0
485,67421450.0
490,76690881.0
495,28781810.0
500,76461642.0
505,93722332.0
510,35754042.0
515,60716171.0
520,93035534.0
525,93035534.0
530,93035534.0
535,
555,-1.0
560,-1.0
565,-1.0
570,9773413.0
575,16743073.0
580,33849965.0
585,35513594.0
590,54915802.0
595,72594532.0
600,92156782.0
605,73919556.0
610,103450795.0
615,117956733.0
620,45663225.0
625,67188306.0
630,79286874.0
635,20885348.0
640,61765562.0
645,78053934.0
650,37118760.0
655,58919543.0
660,96880002.0
665,34134780.0
670,64262577.0
675,93606033.0
680,24387239.0
685,43287505.0
690,59258465.0
695,27673764.0
700,46268653.0
705,63130972.0
710,72782100.0
715,17858972.0
720,49520632.0
725,59062772.0
730,19532723.0
735,34205725.0
740,54179107.0
745,35012401.0
750,70496524.0
755,90871695.0
760,40300999.0
765,66286501.0
770,92448238.0
775,107257814.0
780,69812394.0
785,96274584.0
790,111569200.0
795,41280553.0
800,93138790.0
805,93138790.0
810,113509729.0
815,
845,-1.0
850,-1.0
855,35247845.0
860,58567549.0
865,76415755.0
870,78891444.0
875,107786539.0
880,125755451.0
885,63512658.0
890,108076802.0
895,118581232.0
900,26460056.0
905,43507840.0
910,77490870.0
915,31540049.0
920,52798276.0
925,74278368.0
930,34318829.0
935,55344442.0
940,76121677.0
945,38180734.0
950,59315170.0
955,91780768.0
960,101642409.0
965,55134156.0
970,80857822.0
975,97414691.0
980,35940114.0
985,58802267.0
990,105226160.0
995,35810432.0
1000,59970155.0
1005,83428601.0
1010,42645532.0
1015,63093016.0
1020,87050684.0
1025,43367023.0
1030,73262494.0
1035,89565251.0
1040,101974128.0
1045,45895470.0
1050,67575559.0
1055,75445903.0
1060,26132214.0
1065,63077011.0
1070,74152531.0
1075,38138308.0
1080,57798548.0
1085,80696071.0
1090,80696071.0
1095,80696071.0
1100,
