,flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond
,1
Timestamp,
1737020510000,0.0
1737020515000,0.0
1737020520000,0.0
1737020525000,0.0
1737020530000,5.0
1737020535000,11.0
1737020540000,9.0
1737020545000,10.0
1737020550000,10.0
1737020555000,12.0
1737020560000,11.0
1737020565000,10.0
1737020570000,9.0
1737020575000,9.0
1737020580000,9.0
1737020585000,9.0
1737020590000,8.0
1737020595000,5.0
1737020600000,5.0
1737020605000,5.0
1737020610000,4.0
1737020615000,2.0
1737020620000,2.0
1737020625000,2.0
1737020630000,2.0
1737020635000,2.0
1737020640000,2.0
1737020645000,2.0
1737020650000,1.0
1737020655000,1.0
1737020660000,1.0
1737020665000,1.0
1737020670000,0.0
1737020675000,0.0
1737020680000,0.0
1737020685000,1.0
1737020690000,1.0
1737020695000,1.0
1737020700000,1.0
1737020705000,1.0
1737020710000,1.0
1737020715000,1.0
1737020720000,3.0
1737020725000,2.0
1737020730000,2.0
1737020735000,2.0
1737020740000,2.0
1737020745000,1.0
1737020750000,
1737020775000,0.0
1737020780000,0.0
1737020785000,0.0
1737020790000,0.0
1737020795000,0.0
1737020800000,0.0
1737020805000,0.0
1737020810000,0.0
1737020815000,0.0
1737020820000,0.0
1737020825000,0.0
1737020830000,0.0
1737020835000,0.0
1737020840000,0.0
1737020845000,0.0
1737020850000,0.0
1737020855000,0.0
1737020860000,0.0
1737020865000,0.0
1737020870000,0.0
1737020875000,1.0
1737020880000,1.0
1737020885000,1.0
1737020890000,1.0
1737020895000,1.0
1737020900000,1.0
1737020905000,1.0
1737020910000,1.0
1737020915000,1.0
1737020920000,2.0
1737020925000,4.0
1737020930000,3.0
1737020935000,3.0
1737020940000,3.0
1737020945000,3.0
1737020950000,3.0
1737020955000,3.0
1737020960000,4.0
1737020965000,4.0
1737020970000,4.0
1737020975000,4.0
1737020980000,3.0
1737020985000,3.0
1737020990000,4.0
1737020995000,3.0
1737021000000,3.0
1737021005000,4.0
1737021010000,4.0
1737021015000,4.0
1737021020000,5.0
1737021025000,5.0
1737021030000,5.0
1737021035000,
1737021055000,0.0
1737021060000,0.0
1737021065000,0.0
1737021070000,0.0
1737021075000,4.0
1737021080000,3.0
1737021085000,14.0
1737021090000,12.0
1737021095000,15.0
1737021100000,13.0
1737021105000,12.0
1737021110000,11.0
1737021115000,10.0
1737021120000,10.0
1737021125000,12.0
1737021130000,12.0
1737021135000,10.0
1737021140000,10.0
1737021145000,4.0
1737021150000,4.0
1737021155000,1.0
1737021160000,1.0
1737021165000,3.0
1737021170000,3.0
1737021175000,6.0
1737021180000,6.0
1737021185000,4.0
1737021190000,5.0
1737021195000,5.0
1737021200000,5.0
1737021205000,5.0
1737021210000,5.0
1737021215000,5.0
1737021220000,5.0
1737021225000,3.0
1737021230000,3.0
1737021235000,1.0
1737021240000,1.0
1737021245000,1.0
1737021250000,1.0
1737021255000,1.0
1737021260000,1.0
1737021265000,1.0
1737021270000,2.0
1737021275000,5.0
1737021280000,5.0
1737021285000,8.0
1737021290000,9.0
1737021295000,9.0
1737021300000,11.0
1737021305000,17.0
1737021310000,22.0
1737021315000,
1737021335000,0.0
1737021340000,0.0
1737021345000,0.0
1737021350000,0.0
1737021355000,9.0
1737021360000,7.0
1737021365000,6.0
1737021370000,5.0
1737021375000,4.0
1737021380000,4.0
1737021385000,3.0
1737021390000,3.0
1737021395000,3.0
1737021400000,3.0
1737021405000,3.0
1737021410000,3.0
1737021415000,0.0
1737021420000,0.0
1737021425000,0.0
1737021430000,0.0
1737021435000,1.0
1737021440000,1.0
1737021445000,1.0
1737021450000,2.0
1737021455000,2.0
1737021460000,2.0
1737021465000,2.0
1737021470000,2.0
1737021475000,2.0
1737021480000,2.0
1737021485000,2.0
1737021490000,1.0
1737021495000,1.0
1737021500000,1.0
1737021505000,1.0
1737021510000,0.0
1737021515000,0.0
1737021520000,1.0
1737021525000,1.0
1737021530000,2.0
1737021535000,2.0
1737021540000,2.0
1737021545000,2.0
1737021550000,2.0
1737021555000,2.0
1737021560000,2.0
1737021565000,2.0
1737021570000,2.0
1737021575000,2.0
1737021580000,1.0
1737021585000,
