,flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond
,2
Timestamp,
1708029025000,0.0
1708029030000,0.0
1708029035000,0.0
1708029040000,0.0
1708029045000,0.0
1708029050000,0.0
1708029055000,20.0
1708029060000,96.0
1708029065000,183.0
1708029070000,204.0
1708029075000,248.0
1708029080000,286.0
1708029085000,339.0
1708029090000,458.0
1708029095000,514.0
1708029100000,563.0
1708029105000,621.0
1708029110000,682.0
1708029115000,731.0
1708029120000,763.0
1708029125000,780.0
1708029130000,832.0
1708029135000,862.0
1708029140000,890.0
1708029145000,897.0
1708029150000,861.0
1708029155000,888.0
1708029160000,922.0
1708029165000,948.0
1708029170000,970.0
1708029175000,994.0
1708029180000,1000.0
1708029185000,1000.0
1708029190000,1000.0
1708029195000,1000.0
1708029200000,1000.0
1708029205000,1000.0
1708029210000,1000.0
1708029215000,1000.0
1708029220000,1000.0
1708029225000,1000.0
1708029230000,1000.0
1708029235000,1000.0
1708029240000,1000.0
1708029245000,1000.0
1708029250000,1000.0
1708029255000,1000.0
1708029260000,1000.0
1708029265000,953.0
1708029270000,1000.0
1708029275000,1000.0
1708029280000,1000.0
1708029285000,1000.0
1708029290000,1000.0
1708029295000,1000.0
1708029300000,1000.0
1708029305000,1000.0
1708029310000,1000.0
1708029315000,1000.0
1708029320000,1000.0
1708029325000,1000.0
1708029330000,1000.0
1708029335000,1000.0
1708029340000,1000.0
1708029345000,1000.0
1708029350000,1000.0
1708029355000,1000.0
1708029360000,1000.0
1708029365000,1000.0
1708029370000,1000.0
1708029375000,1000.0
1708029380000,1000.0
1708029385000,893.0
1708029390000,1000.0
1708029395000,1000.0
1708029400000,
1708029450000,0.0
1708029455000,0.0
1708029460000,0.0
1708029465000,294.0
1708029470000,284.0
1708029475000,258.0
1708029480000,231.0
1708029485000,312.0
1708029490000,355.0
1708029495000,488.0
1708029500000,503.0
1708029505000,478.0
1708029510000,447.0
1708029515000,443.0
1708029520000,505.0
1708029525000,503.0
1708029530000,493.0
1708029535000,502.0
1708029540000,572.0
1708029545000,595.0
1708029550000,628.0
1708029555000,592.0
1708029560000,624.0
1708029565000,686.0
1708029570000,758.0
1708029575000,1000.0
1708029580000,1000.0
1708029585000,1000.0
1708029590000,1000.0
1708029595000,1000.0
1708029600000,1000.0
1708029605000,1000.0
1708029610000,1000.0
1708029615000,1000.0
1708029620000,1000.0
1708029625000,1000.0
1708029630000,1000.0
1708029635000,680.0
1708029640000,646.0
1708029645000,652.0
1708029650000,717.0
1708029655000,955.0
1708029660000,963.0
1708029665000,941.0
1708029670000,873.0
1708029675000,846.0
1708029680000,891.0
1708029685000,1000.0
1708029690000,1000.0
1708029695000,1000.0
1708029700000,1000.0
1708029705000,1000.0
1708029710000,1000.0
1708029715000,942.0
1708029720000,989.0
1708029725000,1000.0
1708029730000,1000.0
1708029735000,1000.0
1708029740000,1000.0
1708029745000,908.0
1708029750000,867.0
1708029755000,900.0
1708029760000,861.0
1708029765000,860.0
1708029770000,862.0
1708029775000,864.0
1708029780000,869.0
1708029785000,869.0
1708029790000,869.0
1708029795000,640.0
1708029800000,962.0
1708029805000,1000.0
1708029810000,1000.0
1708029815000,1000.0
1708029820000,1000.0
1708029825000,1000.0
1708029830000,1000.0
1708029835000,1000.0
1708029840000,1000.0
1708029845000,1000.0
1708029850000,1000.0
1708029855000,1000.0
1708029860000,689.0
1708029865000,689.0
1708029870000,659.0
1708029875000,
1708029925000,0.0
1708029930000,40.0
1708029935000,517.0
1708029940000,583.0
1708029945000,534.0
1708029950000,440.0
1708029955000,372.0
1708029960000,328.0
1708029965000,392.0
1708029970000,541.0
1708029975000,522.0
1708029980000,511.0
1708029985000,468.0
1708029990000,465.0
1708029995000,390.0
1708030000000,414.0
1708030005000,465.0
1708030010000,688.0
1708030015000,692.0
1708030020000,763.0
1708030025000,776.0
1708030030000,875.0
1708030035000,883.0
1708030040000,863.0
1708030045000,891.0
1708030050000,891.0
1708030055000,884.0
1708030060000,841.0
1708030065000,841.0
1708030070000,697.0
1708030075000,969.0
1708030080000,963.0
1708030085000,953.0
1708030090000,725.0
1708030095000,692.0
1708030100000,706.0
1708030105000,678.0
1708030110000,678.0
1708030115000,723.0
1708030120000,766.0
1708030125000,766.0
1708030130000,766.0
1708030135000,850.0
1708030140000,855.0
1708030145000,900.0
1708030150000,895.0
1708030155000,892.0
1708030160000,888.0
1708030165000,888.0
1708030170000,888.0
1708030175000,850.0
1708030180000,850.0
1708030185000,850.0
1708030190000,850.0
1708030195000,569.0
1708030200000,915.0
1708030205000,873.0
1708030210000,883.0
1708030215000,893.0
1708030220000,870.0
1708030225000,919.0
1708030230000,925.0
1708030235000,928.0
1708030240000,871.0
1708030245000,824.0
1708030250000,824.0
1708030255000,824.0
1708030260000,486.0
1708030265000,493.0
1708030270000,918.0
1708030275000,978.0
1708030280000,1000.0
1708030285000,967.0
1708030290000,968.0
1708030295000,970.0
1708030300000,1000.0
1708030305000,1000.0
1708030310000,1000.0
1708030315000,937.0
1708030320000,923.0
1708030325000,923.0
1708030330000,562.0
1708030335000,811.0
1708030340000,
1708030385000,0.0
1708030390000,0.0
1708030395000,140.0
1708030400000,384.0
1708030405000,361.0
1708030410000,413.0
1708030415000,384.0
1708030420000,394.0
1708030425000,481.0
1708030430000,546.0
1708030435000,829.0
1708030440000,882.0
1708030445000,836.0
1708030450000,797.0
1708030455000,819.0
1708030460000,793.0
1708030465000,850.0
1708030470000,886.0
1708030475000,1000.0
1708030480000,1000.0
1708030485000,1000.0
1708030490000,1000.0
1708030495000,896.0
1708030500000,867.0
1708030505000,919.0
1708030510000,1000.0
1708030515000,1000.0
1708030520000,1000.0
1708030525000,1000.0
1708030530000,1000.0
1708030535000,1000.0
1708030540000,1000.0
1708030545000,1000.0
1708030550000,1000.0
1708030555000,1000.0
1708030560000,1000.0
1708030565000,1000.0
1708030570000,1000.0
1708030575000,1000.0
1708030580000,1000.0
1708030585000,1000.0
1708030590000,1000.0
1708030595000,1000.0
1708030600000,1000.0
1708030605000,1000.0
1708030610000,1000.0
1708030615000,1000.0
1708030620000,1000.0
1708030625000,1000.0
1708030630000,1000.0
1708030635000,1000.0
1708030640000,1000.0
1708030645000,1000.0
1708030650000,1000.0
1708030655000,1000.0
1708030660000,1000.0
1708030665000,948.0
1708030670000,1000.0
1708030675000,1000.0
1708030680000,1000.0
1708030685000,1000.0
1708030690000,1000.0
1708030695000,1000.0
1708030700000,1000.0
1708030705000,1000.0
1708030710000,1000.0
1708030715000,1000.0
1708030720000,1000.0
1708030725000,1000.0
1708030730000,1000.0
1708030735000,1000.0
1708030740000,1000.0
1708030745000,1000.0
1708030750000,1000.0
1708030755000,1000.0
1708030760000,1000.0
1708030765000,1000.0
1708030770000,1000.0
1708030775000,1000.0
1708030780000,1000.0
1708030785000,1000.0
1708030790000,956.0
1708030795000,
1708030840000,0.0
1708030845000,0.0
1708030850000,143.0
1708030855000,376.0
1708030860000,251.0
1708030865000,198.0
1708030870000,158.0
1708030875000,172.0
1708030880000,147.0
1708030885000,129.0
1708030890000,157.0
1708030895000,241.0
1708030900000,310.0
1708030905000,566.0
1708030910000,683.0
1708030915000,744.0
1708030920000,769.0
1708030925000,778.0
1708030930000,778.0
1708030935000,800.0
1708030940000,800.0
1708030945000,825.0
1708030950000,877.0
1708030955000,877.0
1708030960000,1000.0
1708030965000,812.0
1708030970000,773.0
1708030975000,731.0
1708030980000,739.0
1708030985000,733.0
1708030990000,775.0
1708030995000,824.0
1708031000000,826.0
1708031005000,805.0
1708031010000,805.0
1708031015000,805.0
1708031020000,617.0
1708031025000,885.0
1708031030000,890.0
1708031035000,858.0
1708031040000,844.0
1708031045000,842.0
1708031050000,834.0
1708031055000,859.0
1708031060000,895.0
1708031065000,896.0
1708031070000,883.0
1708031075000,883.0
1708031080000,1000.0
1708031085000,810.0
1708031090000,764.0
1708031095000,749.0
1708031100000,731.0
1708031105000,728.0
1708031110000,756.0
1708031115000,722.0
1708031120000,870.0
1708031125000,889.0
1708031130000,857.0
1708031135000,857.0
1708031140000,704.0
1708031145000,716.0
1708031150000,1000.0
1708031155000,1000.0
1708031160000,1000.0
1708031165000,1000.0
1708031170000,1000.0
1708031175000,1000.0
1708031180000,933.0
1708031185000,1000.0
1708031190000,1000.0
1708031195000,1000.0
1708031200000,1000.0
1708031205000,1000.0
1708031210000,861.0
1708031215000,864.0
1708031220000,890.0
1708031225000,885.0
1708031230000,897.0
1708031235000,850.0
1708031240000,0.0
1708031245000,721.0
1708031250000,
1708031255000,0.0
1708031260000,980.0
1708031265000,
1708031270000,667.0
1708031275000,
1708031325000,0.0
1708031330000,0.0
1708031335000,78.0
1708031340000,513.0
1708031345000,470.0
1708031350000,383.0
1708031355000,306.0
1708031360000,255.0
1708031365000,244.0
1708031370000,361.0
1708031375000,397.0
1708031380000,361.0
1708031385000,361.0
1708031390000,414.0
1708031395000,604.0
1708031400000,631.0
1708031405000,622.0
1708031410000,634.0
1708031415000,634.0
1708031420000,654.0
1708031425000,742.0
1708031430000,690.0
1708031435000,635.0
1708031440000,659.0
1708031445000,713.0
1708031450000,823.0
1708031455000,711.0
1708031460000,621.0
1708031465000,609.0
1708031470000,614.0
1708031475000,625.0
1708031480000,689.0
1708031485000,758.0
1708031490000,732.0
1708031495000,736.0
1708031500000,743.0
1708031505000,743.0
1708031510000,633.0
1708031515000,826.0
1708031520000,841.0
1708031525000,844.0
1708031530000,843.0
1708031535000,831.0
1708031540000,748.0
1708031545000,652.0
1708031550000,791.0
1708031555000,857.0
1708031560000,871.0
1708031565000,899.0
1708031570000,846.0
1708031575000,577.0
1708031580000,560.0
1708031585000,547.0
1708031590000,551.0
1708031595000,634.0
1708031600000,816.0
1708031605000,814.0
1708031610000,672.0
1708031615000,602.0
1708031620000,612.0
1708031625000,583.0
1708031630000,777.0
1708031635000,895.0
1708031640000,922.0
1708031645000,935.0
1708031650000,928.0
1708031655000,890.0
1708031660000,711.0
1708031665000,637.0
1708031670000,676.0
1708031675000,757.0
1708031680000,922.0
1708031685000,967.0
1708031690000,776.0
1708031695000,659.0
1708031700000,618.0
1708031705000,663.0
1708031710000,779.0
1708031715000,747.0
1708031720000,743.0
1708031725000,798.0
1708031730000,824.0
1708031735000,824.0
1708031740000,897.0
1708031745000,848.0
1708031750000,844.0
1708031755000,835.0
1708031760000,835.0
1708031765000,852.0
1708031770000,868.0
1708031775000,867.0
1708031780000,871.0
1708031785000,872.0
1708031790000,872.0
1708031795000,872.0
1708031800000,872.0
1708031805000,826.0
1708031810000,819.0
1708031815000,817.0
1708031820000,817.0
1708031825000,821.0
1708031830000,830.0
1708031835000,856.0
1708031840000,864.0
1708031845000,844.0
1708031850000,844.0
1708031855000,844.0
1708031860000,
1708031910000,0.0
1708031915000,0.0
1708031920000,164.0
1708031925000,595.0
1708031930000,567.0
1708031935000,425.0
1708031940000,369.0
1708031945000,325.0
1708031950000,279.0
1708031955000,244.0
1708031960000,273.0
1708031965000,346.0
1708031970000,542.0
1708031975000,598.0
1708031980000,655.0
1708031985000,584.0
1708031990000,542.0
1708031995000,595.0
1708032000000,583.0
1708032005000,584.0
1708032010000,623.0
1708032015000,706.0
1708032020000,869.0
1708032025000,877.0
1708032030000,679.0
1708032035000,600.0
1708032040000,613.0
1708032045000,787.0
1708032050000,893.0
1708032055000,852.0
1708032060000,857.0
1708032065000,886.0
1708032070000,948.0
1708032075000,866.0
1708032080000,661.0
1708032085000,649.0
1708032090000,800.0
1708032095000,854.0
1708032100000,841.0
1708032105000,679.0
1708032110000,576.0
1708032115000,593.0
1708032120000,699.0
1708032125000,680.0
1708032130000,582.0
1708032135000,620.0
1708032140000,704.0
1708032145000,829.0
1708032150000,695.0
1708032155000,706.0
1708032160000,657.0
1708032165000,640.0
1708032170000,636.0
1708032175000,643.0
1708032180000,653.0
1708032185000,697.0
1708032190000,711.0
1708032195000,695.0
1708032200000,695.0
1708032205000,574.0
1708032210000,764.0
1708032215000,762.0
1708032220000,789.0
1708032225000,792.0
1708032230000,802.0
1708032235000,765.0
1708032240000,710.0
1708032245000,794.0
1708032250000,837.0
1708032255000,829.0
1708032260000,767.0
1708032265000,767.0
1708032270000,735.0
1708032275000,759.0
1708032280000,727.0
1708032285000,733.0
1708032290000,723.0
1708032295000,723.0
1708032300000,728.0
1708032305000,663.0
1708032310000,
1708032355000,0.0
1708032360000,0.0
1708032365000,0.0
1708032370000,372.0
1708032375000,271.0
1708032380000,203.0
1708032385000,162.0
1708032390000,233.0
1708032395000,287.0
1708032400000,261.0
1708032405000,232.0
1708032410000,209.0
1708032415000,262.0
1708032420000,284.0
1708032425000,284.0
1708032430000,221.0
1708032435000,296.0
1708032440000,458.0
1708032445000,536.0
1708032450000,553.0
1708032455000,617.0
1708032460000,629.0
1708032465000,633.0
1708032470000,658.0
1708032475000,700.0
1708032480000,718.0
1708032485000,721.0
1708032490000,736.0
1708032495000,740.0
1708032500000,759.0
1708032505000,777.0
1708032510000,748.0
1708032515000,648.0
1708032520000,629.0
1708032525000,644.0
1708032530000,702.0
1708032535000,771.0
1708032540000,730.0
1708032545000,734.0
1708032550000,769.0
1708032555000,819.0
1708032560000,709.0
1708032565000,674.0
1708032570000,692.0
1708032575000,691.0
1708032580000,701.0
1708032585000,682.0
1708032590000,667.0
1708032595000,640.0
1708032600000,693.0
1708032605000,701.0
1708032610000,653.0
1708032615000,596.0
1708032620000,684.0
1708032625000,728.0
1708032630000,707.0
1708032635000,706.0
1708032640000,737.0
1708032645000,737.0
1708032650000,673.0
1708032655000,606.0
1708032660000,704.0
1708032665000,776.0
1708032670000,788.0
1708032675000,751.0
1708032680000,675.0
1708032685000,768.0
1708032690000,802.0
1708032695000,809.0
1708032700000,767.0
1708032705000,799.0
1708032710000,889.0
1708032715000,809.0
1708032720000,639.0
1708032725000,601.0
1708032730000,720.0
1708032735000,748.0
1708032740000,682.0
1708032745000,549.0
1708032750000,623.0
1708032755000,0.0
1708032760000,81.0
1708032765000,
1708032770000,0.0
1708032775000,175.0
1708032780000,0.0
1708032785000,131.0
1708032790000,
1708032795000,85.0
1708032800000,
1708032805000,0.0
1708032810000,209.0
1708032815000,0.0
1708032820000,189.0
1708032825000,
1708032870000,0.0
1708032875000,0.0
1708032880000,0.0
1708032885000,367.0
1708032890000,383.0
1708032895000,287.0
1708032900000,270.0
1708032905000,225.0
1708032910000,192.0
1708032915000,198.0
1708032920000,314.0
1708032925000,384.0
1708032930000,494.0
1708032935000,479.0
1708032940000,484.0
1708032945000,439.0
1708032950000,451.0
1708032955000,451.0
1708032960000,476.0
1708032965000,601.0
1708032970000,661.0
1708032975000,655.0
1708032980000,641.0
1708032985000,609.0
1708032990000,500.0
1708032995000,473.0
1708033000000,545.0
1708033005000,561.0
1708033010000,515.0
1708033015000,583.0
1708033020000,693.0
1708033025000,637.0
1708033030000,581.0
1708033035000,616.0
1708033040000,658.0
1708033045000,702.0
1708033050000,707.0
1708033055000,718.0
1708033060000,642.0
1708033065000,672.0
1708033070000,807.0
1708033075000,745.0
1708033080000,610.0
1708033085000,625.0
1708033090000,794.0
1708033095000,786.0
1708033100000,667.0
1708033105000,571.0
1708033110000,550.0
1708033115000,598.0
1708033120000,739.0
1708033125000,745.0
1708033130000,617.0
1708033135000,649.0
1708033140000,754.0
1708033145000,739.0
1708033150000,579.0
1708033155000,623.0
1708033160000,657.0
1708033165000,661.0
1708033170000,683.0
1708033175000,624.0
1708033180000,518.0
1708033185000,567.0
1708033190000,631.0
1708033195000,604.0
1708033200000,484.0
1708033205000,491.0
1708033210000,635.0
1708033215000,652.0
1708033220000,614.0
1708033225000,620.0
1708033230000,665.0
1708033235000,665.0
1708033240000,634.0
1708033245000,599.0
1708033250000,698.0
1708033255000,755.0
1708033260000,759.0
1708033265000,740.0
1708033270000,721.0
1708033275000,
1708033320000,0.0
1708033325000,0.0
1708033330000,35.0
1708033335000,439.0
1708033340000,519.0
1708033345000,438.0
1708033350000,354.0
1708033355000,348.0
1708033360000,482.0
1708033365000,549.0
1708033370000,515.0
1708033375000,470.0
1708033380000,515.0
1708033385000,635.0
1708033390000,725.0
1708033395000,711.0
1708033400000,673.0
1708033405000,670.0
1708033410000,752.0
1708033415000,901.0
1708033420000,816.0
1708033425000,756.0
1708033430000,819.0
1708033435000,977.0
1708033440000,909.0
1708033445000,784.0
1708033450000,811.0
1708033455000,832.0
1708033460000,845.0
1708033465000,876.0
1708033470000,792.0
1708033475000,694.0
1708033480000,831.0
1708033485000,880.0
1708033490000,844.0
1708033495000,799.0
1708033500000,850.0
1708033505000,841.0
1708033510000,815.0
1708033515000,792.0
1708033520000,807.0
1708033525000,846.0
1708033530000,867.0
1708033535000,894.0
1708033540000,795.0
1708033545000,739.0
1708033550000,751.0
1708033555000,774.0
1708033560000,780.0
1708033565000,770.0
1708033570000,772.0
1708033575000,796.0
1708033580000,771.0
1708033585000,728.0
1708033590000,814.0
1708033595000,718.0
1708033600000,713.0
1708033605000,834.0
1708033610000,831.0
1708033615000,737.0
1708033620000,790.0
1708033625000,835.0
1708033630000,784.0
1708033635000,705.0
1708033640000,755.0
1708033645000,860.0
1708033650000,767.0
1708033655000,815.0
1708033660000,900.0
1708033665000,826.0
1708033670000,776.0
1708033675000,793.0
1708033680000,819.0
1708033685000,837.0
1708033690000,817.0
1708033695000,817.0
1708033700000,824.0
1708033705000,832.0
1708033710000,832.0
1708033715000,839.0
1708033720000,845.0
1708033725000,
1708033770000,0.0
1708033775000,0.0
1708033780000,0.0
1708033785000,0.0
1708033790000,25.0
1708033795000,36.0
1708033800000,28.0
1708033805000,133.0
1708033810000,126.0
1708033815000,110.0
1708033820000,132.0
1708033825000,227.0
1708033830000,207.0
1708033835000,190.0
1708033840000,227.0
1708033845000,342.0
1708033850000,412.0
1708033855000,423.0
1708033860000,427.0
1708033865000,456.0
1708033870000,502.0
1708033875000,509.0
1708033880000,483.0
1708033885000,447.0
1708033890000,551.0
1708033895000,555.0
1708033900000,528.0
1708033905000,479.0
1708033910000,543.0
1708033915000,543.0
1708033920000,614.0
1708033925000,536.0
1708033930000,486.0
1708033935000,479.0
1708033940000,517.0
1708033945000,583.0
1708033950000,527.0
1708033955000,522.0
1708033960000,563.0
1708033965000,616.0
1708033970000,558.0
1708033975000,555.0
1708033980000,562.0
1708033985000,606.0
1708033990000,621.0
1708033995000,635.0
1708034000000,597.0
1708034005000,522.0
1708034010000,602.0
1708034015000,659.0
1708034020000,631.0
1708034025000,531.0
1708034030000,549.0
1708034035000,592.0
1708034040000,568.0
1708034045000,523.0
1708034050000,533.0
1708034055000,536.0
1708034060000,536.0
1708034065000,531.0
1708034070000,526.0
1708034075000,528.0
1708034080000,529.0
1708034085000,524.0
1708034090000,520.0
1708034095000,523.0
1708034100000,521.0
1708034105000,517.0
1708034110000,501.0
1708034115000,565.0
1708034120000,566.0
1708034125000,526.0
1708034130000,462.0
1708034135000,543.0
1708034140000,607.0
1708034145000,596.0
1708034150000,528.0
1708034155000,580.0
1708034160000,602.0
1708034165000,614.0
1708034170000,
1708034220000,0.0
1708034225000,0.0
1708034230000,0.0
1708034235000,408.0
1708034240000,498.0
1708034245000,402.0
1708034250000,322.0
1708034255000,301.0
1708034260000,258.0
1708034265000,225.0
1708034270000,242.0
1708034275000,318.0
1708034280000,499.0
1708034285000,545.0
1708034290000,575.0
1708034295000,525.0
1708034300000,468.0
1708034305000,459.0
1708034310000,523.0
1708034315000,652.0
1708034320000,738.0
1708034325000,740.0
1708034330000,758.0
1708034335000,805.0
1708034340000,708.0
1708034345000,638.0
1708034350000,637.0
1708034355000,647.0
1708034360000,647.0
1708034365000,674.0
1708034370000,717.0
1708034375000,658.0
1708034380000,586.0
1708034385000,615.0
1708034390000,676.0
1708034395000,636.0
1708034400000,556.0
1708034405000,538.0
1708034410000,562.0
1708034415000,574.0
1708034420000,574.0
1708034425000,586.0
1708034430000,599.0
1708034435000,595.0
1708034440000,589.0
1708034445000,593.0
1708034450000,599.0
1708034455000,603.0
1708034460000,606.0
1708034465000,607.0
1708034470000,563.0
1708034475000,613.0
1708034480000,675.0
1708034485000,637.0
1708034490000,538.0
1708034495000,559.0
1708034500000,616.0
1708034505000,592.0
1708034510000,509.0
1708034515000,529.0
1708034520000,594.0
1708034525000,605.0
1708034530000,597.0
1708034535000,509.0
1708034540000,530.0
1708034545000,598.0
1708034550000,592.0
1708034555000,498.0
1708034560000,503.0
1708034565000,642.0
1708034570000,657.0
1708034575000,581.0
1708034580000,519.0
1708034585000,523.0
1708034590000,523.0
1708034595000,592.0
1708034600000,653.0
1708034605000,603.0
1708034610000,593.0
1708034615000,647.0
1708034620000,
1708034670000,0.0
1708034675000,0.0
1708034680000,0.0
1708034685000,184.0
1708034690000,246.0
1708034695000,228.0
1708034700000,183.0
1708034705000,226.0
1708034710000,399.0
1708034715000,380.0
1708034720000,338.0
1708034725000,306.0
1708034730000,369.0
1708034735000,501.0
1708034740000,605.0
1708034745000,594.0
1708034750000,565.0
1708034755000,615.0
1708034760000,763.0
1708034765000,828.0
1708034770000,724.0
1708034775000,764.0
1708034780000,886.0
1708034785000,888.0
1708034790000,805.0
1708034795000,719.0
1708034800000,769.0
1708034805000,791.0
1708034810000,852.0
1708034815000,827.0
1708034820000,679.0
1708034825000,611.0
1708034830000,710.0
1708034835000,711.0
1708034840000,592.0
1708034845000,645.0
1708034850000,782.0
1708034855000,739.0
1708034860000,585.0
1708034865000,601.0
