,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs
,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timestamp,,,,,,,,,,,,,,,
1737507500000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2194.0,5416000.0,1487.0,-9.223372036854775e+18,-9.223372036854775e+18
1737507505000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1096.0,446000.0,1038.0,-9.223372036854775e+18,-9.223372036854775e+18
1737507510000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,263.0,256000.0,440.0,-9.223372036854775e+18,-9.223372036854775e+18
1737507515000,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,929000.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737507520000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,862.0,256000.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737507525000,10.0,19.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,10.0,162600000.0,49230.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737507530000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,80874000.0,5.0,1.0,-9.223372036854775e+18,-9.223372036854775e+18
1737507535000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,44694000.0,8.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737507540000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,15363000.0,21.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737507545000,9.0,19.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,1.0,25.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737507550000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,4653000.0,60.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737507555000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,60.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737507560000,9.0,20.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,1.0,61.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737507565000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,4203000.0,87.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737507570000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,87.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737507575000,9.0,19.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,9.0,2304000.0,5497.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737507580000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,3240000.0,77.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737507585000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,77.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737507590000,9.0,19.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,1.0,71.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737507595000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,80.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737507600000,9.0,19.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,0.0,64.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737507605000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,64.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737507610000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,460.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737507615000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,460.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
