,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737503540000,1000.0
1737503545000,1000.0
1737503550000,0.0
1737503555000,0.0
1737503560000,0.0
1737503565000,0.0
1737503570000,53.0
1737503575000,203.0
1737503580000,317.0
1737503585000,403.0
1737503590000,467.0
1737503595000,520.0
1737503600000,561.0
1737503605000,598.0
1737503610000,739.0
1737503615000,819.0
1737503620000,896.0
1737503625000,973.0
1737503630000,992.0
1737503635000,996.0
1737503640000,996.0
1737503645000,996.0
1737503650000,997.0
1737503655000,997.0
1737503660000,1000.0
1737503665000,1000.0
1737503670000,1000.0
1737503675000,1000.0
1737503680000,1000.0
1737503685000,1000.0
1737503690000,1000.0
1737503695000,1000.0
1737503700000,1000.0
1737503705000,1000.0
1737503710000,1000.0
1737503715000,1000.0
1737503720000,1000.0
1737503725000,1000.0
1737503730000,1000.0
1737503735000,1000.0
1737503740000,1000.0
1737503745000,999.0
1737503750000,999.0
1737503755000,999.0
1737503760000,999.0
1737503765000,999.0
1737503770000,999.0
1737503775000,999.0
1737503780000,
