,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737540455000,0.0
1737540460000,0.0
1737540465000,0.0
1737540470000,49.2
1737540475000,519.3
1737540480000,524.4833333333
1737540485000,5228.85
1737540490000,9952.783333329999
1737540495000,17659.58333333
1737540500000,19748.266666659998
1737540505000,23841.25
1737540510000,23841.25
1737540515000,31687.266666659998
1737540520000,37331.38333333
1737540525000,37331.38333333
1737540530000,41565.216666659995
1737540535000,45429.8
1737540540000,45424.61666666
1737540545000,47463.766666660005
1737540550000,42739.83333333
1737540555000,41418.08333333
1737540560000,39329.4
1737540565000,41241.43333333
1737540570000,41241.43333333
1737540575000,34759.983333330005
1737540580000,29129.183333330002
1737540585000,35199.9
1737540590000,39656.53333333
1737540595000,42759.36666666
1737540600000,43776.88333333
1737540605000,39844.63333333
1737540610000,42726.5
1737540615000,37949.56666666
1737540620000,42365.01666666
1737540625000,36686.3
1737540630000,42074.45
1737540635000,40709.88333333
1737540640000,42049.6
1737540645000,40030.9
1737540650000,40292.58333333
1737540655000,38356.466666659995
1737540660000,43534.38333333
1737540665000,40723.11666666
1737540670000,44037.8
1737540675000,42429.68333333
1737540680000,43339.83333333
1737540685000,43013.53333333
1737540690000,43810.51666666
1737540695000,43810.51666666
1737540700000,
