Timestamp,"('flink_taskmanager_job_task_numRecordsInPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 0)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 0)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 2)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 1)",flink_jobmanager_job_lastCheckpointSize,flink_jobmanager_job_lastCheckpointDuration,Parallelism
0,0.0,1000.0,0.0,0.0,22637.0,17.0,1
5,0.0,1000.0,0.0,0.0,22637.0,16.0,1
10,0.0,0.0,0.0,0.0,662397.0,347.0,1
15,33.7333333333,0.0,0.0,0.0,1230300.0,95.0,1
20,500.9,0.0,0.0,0.0,1230300.0,63.0,1
25,500.9,0.0,0.0,0.0,7867763.0,2083.0,1
30,4151.38333333,0.0,5.0,34.0,10402026.0,574.0,1
35,9635.25,123.0,165.0,197.0,10402026.0,574.0,1
40,16364.25,248.0,315.0,333.0,18771396.0,281.0,1
45,16364.25,342.0,401.0,417.0,18771396.0,281.0,1
50,23372.03333333,415.0,585.0,589.0,18771396.0,281.0,1
55,23372.03333333,474.0,627.0,630.0,8742535.0,230.0,1
60,23372.03333333,522.0,661.0,664.0,25417070.0,1079.0,1
65,33169.93333333,562.0,853.0,841.0,25417070.0,1079.0,1
70,39307.25,706.0,930.0,911.0,25417070.0,1079.0,1
75,39273.51666666,788.0,1000.0,994.0,31968036.0,541.0,1
80,38806.35,866.0,1000.0,1000.0,31968036.0,541.0,1
85,46192.93333333,950.0,1000.0,1000.0,27809696.0,7843.0,1
90,42542.45,1000.0,1000.0,1000.0,33977552.0,503.0,1
95,41287.8,1000.0,1000.0,1000.0,33977552.0,503.0,1
100,36618.58333333,1000.0,1000.0,1000.0,28771706.0,493.0,1
105,37116.5,1000.0,1000.0,1000.0,28771706.0,493.0,1
110,35051.95,1000.0,1000.0,1000.0,35667118.0,6177.0,1
115,35051.95,1000.0,1000.0,1000.0,35667118.0,6177.0,1
120,36177.66666666,1000.0,1000.0,1000.0,9017633.0,335.0,1
125,26666.6,1000.0,1000.0,1000.0,23666828.0,822.0,1
130,30256.933333330002,1000.0,1000.0,1000.0,37219210.0,975.0,1
135,36401.06666666,1000.0,1000.0,1000.0,36624944.0,434.0,1
140,37184.76666666,1000.0,1000.0,1000.0,36624944.0,434.0,1
145,35548.95,1000.0,1000.0,1000.0,27864196.0,366.0,1
150,35548.95,1000.0,1000.0,1000.0,23635111.0,495.0,1
155,37214.38333333,1000.0,1000.0,1000.0,23635111.0,495.0,1
160,35154.6,1000.0,1000.0,1000.0,34400108.0,469.0,1
165,38146.76666666,1000.0,1000.0,1000.0,34400108.0,469.0,1
170,35879.75,1000.0,1000.0,1000.0,21414539.0,378.0,1
175,36182.63333333,1000.0,1000.0,1000.0,16324845.0,1846.0,1
180,36485.2,1000.0,1000.0,1000.0,17901900.0,2339.0,1
185,41668.76666666,1000.0,1000.0,1000.0,28556723.0,2882.0,1
190,39355.8,1000.0,1000.0,1000.0,27996835.0,760.0,1
195,39167.1,1000.0,1000.0,1000.0,33780948.0,5927.0,1
200,38383.4,1000.0,1000.0,1000.0,23824187.0,392.0,1
205,37044.31666666,1000.0,1000.0,1000.0,23824187.0,392.0,1
210,38428.36666666,1000.0,1000.0,1000.0,21763214.0,414.0,1
215,33599.56666666,1000.0,1000.0,1000.0,21763214.0,414.0,1
220,38559.8,1000.0,1000.0,1000.0,29803233.0,417.0,1
225,35069.716666659995,1000.0,1000.0,1000.0,29803233.0,417.0,1
230,38067.83333333,1000.0,1000.0,1000.0,31335011.0,781.0,1
235,37764.95,1000.0,1000.0,1000.0,31335011.0,781.0,1
240,,,,,31335011.0,781.0,0
245,,,,,,,0
