,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737227325000,0.0
1737227330000,757.2333333333
1737227335000,1902.1833333332997
1737227340000,1910.55
1737227345000,8615.4
1737227350000,12831.8
1737227355000,18026.88333333
1737227360000,19735.66666666
1737227365000,22745.4
1737227370000,22745.4
1737227375000,26323.0
1737227380000,30202.28333333
1737227385000,30202.28333333
1737227390000,34954.03333333
1737227395000,33809.08333333
1737227400000,39605.8
1737227405000,32900.95
1737227410000,34501.06666666
1737227415000,29305.98333333
1737227420000,33659.13333333
1737227425000,30649.4
1737227430000,32336.25
1737227435000,37348.6
1737227440000,37939.983333330005
1737227445000,41098.733333330005
1737227450000,35898.13333333
1737227455000,41724.43333333
1737227460000,35919.35
1737227465000,41730.55
1737227470000,35914.03333333
1737227475000,41365.95
1737227480000,35304.01666666
1737227485000,41145.38333333
1737227490000,39458.53333333
1737227495000,32444.15
1737227500000,33153.78333333
1737227505000,35863.26666666
1737227510000,41544.466666659995
1737227515000,35718.16666666
1737227520000,41300.8
1737227525000,35489.6
1737227530000,41409.25
1737227535000,35957.33333333
1737227540000,41442.233333330005
1737227545000,35600.86666666
1737227550000,40802.6
1737227555000,40078.43333333
1737227560000,36308.38333333
1737227565000,34459.81666666
1737227570000,
